pack,category,approval,asset_name,asset_class,package_name,package_path,object_path
CitySampleBuildings,structural,REFERENCE_ONLY,MI_NYH_L2_A_Column_02_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L2_A/Material/MI/MI_NYH_L2_A_Column_02_0,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L2_A/Material/MI,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L2_A/Material/MI/MI_NYH_L2_A_Column_02_0.MI_NYH_L2_A_Column_02_0
CitySampleBuildings,structural,CANDIDATE,SM_BLDG_NYH_L2_A_Column_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L2_A/Mesh/SM_BLDG_NYH_L2_A_Column_01_N1,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L2_A/Mesh,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L2_A/Mesh/SM_BLDG_NYH_L2_A_Column_01_N1.SM_BLDG_NYH_L2_A_Column_01_N1
CitySampleBuildings,structural,CANDIDATE,SM_BLDG_NYH_L2_A_Column_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L2_A/Mesh/SM_BLDG_NYH_L2_A_Column_02_N1,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L2_A/Mesh,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L2_A/Mesh/SM_BLDG_NYH_L2_A_Column_02_N1.SM_BLDG_NYH_L2_A_Column_02_N1
CitySampleBuildings,structural,REFERENCE_ONLY,T_NYH_L2_A_Column_01_packedA,Texture2D,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L2_A/Texture/T_NYH_L2_A_Column_01_packedA,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L2_A/Texture,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L2_A/Texture/T_NYH_L2_A_Column_01_packedA.T_NYH_L2_A_Column_01_packedA
CitySampleBuildings,structural,REFERENCE_ONLY,T_NYH_L2_A_Column_02_packedA,Texture2D,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L2_A/Texture/T_NYH_L2_A_Column_02_packedA,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L2_A/Texture,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L2_A/Texture/T_NYH_L2_A_Column_02_packedA.T_NYH_L2_A_Column_02_packedA
CitySampleBuildings,structural,REFERENCE_ONLY,MI_NYH_L3_A_Column_01_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L3_A/Material/MI/MI_NYH_L3_A_Column_01_0,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L3_A/Material/MI,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L3_A/Material/MI/MI_NYH_L3_A_Column_01_0.MI_NYH_L3_A_Column_01_0
CitySampleBuildings,structural,REFERENCE_ONLY,MI_NYH_L3_A_Column_01_1,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L3_A/Material/MI/MI_NYH_L3_A_Column_01_1,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L3_A/Material/MI,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L3_A/Material/MI/MI_NYH_L3_A_Column_01_1.MI_NYH_L3_A_Column_01_1
CitySampleBuildings,structural,REFERENCE_ONLY,MI_NYH_L3_A_Column_02_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L3_A/Material/MI/MI_NYH_L3_A_Column_02_0,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L3_A/Material/MI,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L3_A/Material/MI/MI_NYH_L3_A_Column_02_0.MI_NYH_L3_A_Column_02_0
CitySampleBuildings,structural,REFERENCE_ONLY,MI_NYH_L3_A_Column_02_1,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L3_A/Material/MI/MI_NYH_L3_A_Column_02_1,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L3_A/Material/MI,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L3_A/Material/MI/MI_NYH_L3_A_Column_02_1.MI_NYH_L3_A_Column_02_1
CitySampleBuildings,structural,CANDIDATE,SM_BLDG_NYH_L3_A_Column_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L3_A/Mesh/SM_BLDG_NYH_L3_A_Column_01_N1,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L3_A/Mesh,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L3_A/Mesh/SM_BLDG_NYH_L3_A_Column_01_N1.SM_BLDG_NYH_L3_A_Column_01_N1
CitySampleBuildings,structural,CANDIDATE,SM_BLDG_NYH_L3_A_Column_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L3_A/Mesh/SM_BLDG_NYH_L3_A_Column_02_N1,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L3_A/Mesh,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L3_A/Mesh/SM_BLDG_NYH_L3_A_Column_02_N1.SM_BLDG_NYH_L3_A_Column_02_N1
CitySampleBuildings,structural,REFERENCE_ONLY,T_NYH_L3_A_Column_01_packedA,Texture2D,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L3_A/Texture/T_NYH_L3_A_Column_01_packedA,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L3_A/Texture,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L3_A/Texture/T_NYH_L3_A_Column_01_packedA.T_NYH_L3_A_Column_01_packedA
CitySampleBuildings,structural,REFERENCE_ONLY,T_NYH_L3_A_Column_02_packedA,Texture2D,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L3_A/Texture/T_NYH_L3_A_Column_02_packedA,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L3_A/Texture,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L3_A/Texture/T_NYH_L3_A_Column_02_packedA.T_NYH_L3_A_Column_02_packedA
CitySampleBuildings,structural,REFERENCE_ONLY,MI_NYH_L4_A_Column_01_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L4_A/Material/MI/MI_NYH_L4_A_Column_01_0,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L4_A/Material/MI,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L4_A/Material/MI/MI_NYH_L4_A_Column_01_0.MI_NYH_L4_A_Column_01_0
CitySampleBuildings,structural,REFERENCE_ONLY,MI_NYH_L4_A_Column_01_1,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L4_A/Material/MI/MI_NYH_L4_A_Column_01_1,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L4_A/Material/MI,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L4_A/Material/MI/MI_NYH_L4_A_Column_01_1.MI_NYH_L4_A_Column_01_1
CitySampleBuildings,structural,REFERENCE_ONLY,MI_NYH_L4_A_Column_02_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L4_A/Material/MI/MI_NYH_L4_A_Column_02_0,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L4_A/Material/MI,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L4_A/Material/MI/MI_NYH_L4_A_Column_02_0.MI_NYH_L4_A_Column_02_0
CitySampleBuildings,structural,REFERENCE_ONLY,MI_NYH_L4_A_Column_02_1,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L4_A/Material/MI/MI_NYH_L4_A_Column_02_1,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L4_A/Material/MI,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L4_A/Material/MI/MI_NYH_L4_A_Column_02_1.MI_NYH_L4_A_Column_02_1
CitySampleBuildings,structural,CANDIDATE,SM_BLDG_NYH_L4_A_Column_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L4_A/Mesh/SM_BLDG_NYH_L4_A_Column_01_N1,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L4_A/Mesh,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L4_A/Mesh/SM_BLDG_NYH_L4_A_Column_01_N1.SM_BLDG_NYH_L4_A_Column_01_N1
CitySampleBuildings,structural,CANDIDATE,SM_BLDG_NYH_L4_A_Column_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L4_A/Mesh/SM_BLDG_NYH_L4_A_Column_02_N1,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L4_A/Mesh,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L4_A/Mesh/SM_BLDG_NYH_L4_A_Column_02_N1.SM_BLDG_NYH_L4_A_Column_02_N1
CitySampleBuildings,structural,REFERENCE_ONLY,T_NYH_L4_A_Column_01_packedA,Texture2D,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L4_A/Texture/T_NYH_L4_A_Column_01_packedA,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L4_A/Texture,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L4_A/Texture/T_NYH_L4_A_Column_01_packedA.T_NYH_L4_A_Column_01_packedA
CitySampleBuildings,structural,REFERENCE_ONLY,T_NYH_L4_A_Column_02_packedA,Texture2D,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L4_A/Texture/T_NYH_L4_A_Column_02_packedA,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L4_A/Texture,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L4_A/Texture/T_NYH_L4_A_Column_02_packedA.T_NYH_L4_A_Column_02_packedA
CitySampleBuildings,structural,REFERENCE_ONLY,MI_NYH_L5_A_Column_01_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L5_A/Material/MI/MI_NYH_L5_A_Column_01_0,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L5_A/Material/MI,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L5_A/Material/MI/MI_NYH_L5_A_Column_01_0.MI_NYH_L5_A_Column_01_0
CitySampleBuildings,structural,REFERENCE_ONLY,MI_NYH_L5_A_Column_01_1,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L5_A/Material/MI/MI_NYH_L5_A_Column_01_1,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L5_A/Material/MI,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L5_A/Material/MI/MI_NYH_L5_A_Column_01_1.MI_NYH_L5_A_Column_01_1
CitySampleBuildings,structural,REFERENCE_ONLY,MI_NYH_L5_A_Column_02_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L5_A/Material/MI/MI_NYH_L5_A_Column_02_0,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L5_A/Material/MI,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L5_A/Material/MI/MI_NYH_L5_A_Column_02_0.MI_NYH_L5_A_Column_02_0
CitySampleBuildings,structural,REFERENCE_ONLY,MI_NYH_L5_A_Column_02_1,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L5_A/Material/MI/MI_NYH_L5_A_Column_02_1,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L5_A/Material/MI,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L5_A/Material/MI/MI_NYH_L5_A_Column_02_1.MI_NYH_L5_A_Column_02_1
CitySampleBuildings,structural,CANDIDATE,SM_BLDG_NYH_L5_A_Column_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L5_A/Mesh/SM_BLDG_NYH_L5_A_Column_01_N1,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L5_A/Mesh,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L5_A/Mesh/SM_BLDG_NYH_L5_A_Column_01_N1.SM_BLDG_NYH_L5_A_Column_01_N1
CitySampleBuildings,structural,CANDIDATE,SM_BLDG_NYH_L5_A_Column_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L5_A/Mesh/SM_BLDG_NYH_L5_A_Column_02_N1,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L5_A/Mesh,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L5_A/Mesh/SM_BLDG_NYH_L5_A_Column_02_N1.SM_BLDG_NYH_L5_A_Column_02_N1
CitySampleBuildings,structural,REFERENCE_ONLY,T_NYH_L5_A_Column_01_packedA,Texture2D,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L5_A/Texture/T_NYH_L5_A_Column_01_packedA,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L5_A/Texture,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L5_A/Texture/T_NYH_L5_A_Column_01_packedA.T_NYH_L5_A_Column_01_packedA
CitySampleBuildings,structural,REFERENCE_ONLY,T_NYH_L5_A_Column_02_packedA,Texture2D,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L5_A/Texture/T_NYH_L5_A_Column_02_packedA,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L5_A/Texture,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L5_A/Texture/T_NYH_L5_A_Column_02_packedA.T_NYH_L5_A_Column_02_packedA
CitySampleBuildings,structural,REFERENCE_ONLY,MI_NYH_L8_A_Column_01_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L8_A/Material/MI/MI_NYH_L8_A_Column_01_0,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L8_A/Material/MI,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L8_A/Material/MI/MI_NYH_L8_A_Column_01_0.MI_NYH_L8_A_Column_01_0
CitySampleBuildings,structural,REFERENCE_ONLY,MI_NYH_L8_A_Column_01_1,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L8_A/Material/MI/MI_NYH_L8_A_Column_01_1,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L8_A/Material/MI,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L8_A/Material/MI/MI_NYH_L8_A_Column_01_1.MI_NYH_L8_A_Column_01_1
CitySampleBuildings,structural,REFERENCE_ONLY,MI_NYH_L8_A_Column_02_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L8_A/Material/MI/MI_NYH_L8_A_Column_02_0,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L8_A/Material/MI,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L8_A/Material/MI/MI_NYH_L8_A_Column_02_0.MI_NYH_L8_A_Column_02_0
CitySampleBuildings,structural,REFERENCE_ONLY,MI_NYH_L8_A_Column_02_1,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L8_A/Material/MI/MI_NYH_L8_A_Column_02_1,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L8_A/Material/MI,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L8_A/Material/MI/MI_NYH_L8_A_Column_02_1.MI_NYH_L8_A_Column_02_1
CitySampleBuildings,structural,REFERENCE_ONLY,MI_NYH_L8_A_Column_03_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L8_A/Material/MI/MI_NYH_L8_A_Column_03_0,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L8_A/Material/MI,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L8_A/Material/MI/MI_NYH_L8_A_Column_03_0.MI_NYH_L8_A_Column_03_0
CitySampleBuildings,structural,REFERENCE_ONLY,MI_NYH_L8_A_Column_03_1,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L8_A/Material/MI/MI_NYH_L8_A_Column_03_1,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L8_A/Material/MI,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L8_A/Material/MI/MI_NYH_L8_A_Column_03_1.MI_NYH_L8_A_Column_03_1
CitySampleBuildings,structural,CANDIDATE,SM_BLDG_NYH_L8_A_Column_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L8_A/Mesh/SM_BLDG_NYH_L8_A_Column_01_N1,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L8_A/Mesh,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L8_A/Mesh/SM_BLDG_NYH_L8_A_Column_01_N1.SM_BLDG_NYH_L8_A_Column_01_N1
CitySampleBuildings,structural,CANDIDATE,SM_BLDG_NYH_L8_A_Column_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L8_A/Mesh/SM_BLDG_NYH_L8_A_Column_02_N1,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L8_A/Mesh,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L8_A/Mesh/SM_BLDG_NYH_L8_A_Column_02_N1.SM_BLDG_NYH_L8_A_Column_02_N1
CitySampleBuildings,structural,CANDIDATE,SM_BLDG_NYH_L8_A_Column_03_N1,StaticMesh,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L8_A/Mesh/SM_BLDG_NYH_L8_A_Column_03_N1,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L8_A/Mesh,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L8_A/Mesh/SM_BLDG_NYH_L8_A_Column_03_N1.SM_BLDG_NYH_L8_A_Column_03_N1
CitySampleBuildings,structural,REFERENCE_ONLY,T_NYH_L8_A_Column_01_packedA,Texture2D,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L8_A/Texture/T_NYH_L8_A_Column_01_packedA,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L8_A/Texture,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L8_A/Texture/T_NYH_L8_A_Column_01_packedA.T_NYH_L8_A_Column_01_packedA
CitySampleBuildings,structural,REFERENCE_ONLY,T_NYH_L8_A_Column_02_packedA,Texture2D,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L8_A/Texture/T_NYH_L8_A_Column_02_packedA,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L8_A/Texture,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L8_A/Texture/T_NYH_L8_A_Column_02_packedA.T_NYH_L8_A_Column_02_packedA
CitySampleBuildings,structural,REFERENCE_ONLY,T_NYH_L8_A_Column_03_packedA,Texture2D,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L8_A/Texture/T_NYH_L8_A_Column_03_packedA,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L8_A/Texture,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L8_A/Texture/T_NYH_L8_A_Column_03_packedA.T_NYH_L8_A_Column_03_packedA
CitySampleBuildings,structural,REFERENCE_ONLY,MI_NYH_L9_A_Column_01_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L9_A/Material/MI/MI_NYH_L9_A_Column_01_0,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L9_A/Material/MI,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L9_A/Material/MI/MI_NYH_L9_A_Column_01_0.MI_NYH_L9_A_Column_01_0
CitySampleBuildings,structural,REFERENCE_ONLY,MI_NYH_L9_A_Column_01_1,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L9_A/Material/MI/MI_NYH_L9_A_Column_01_1,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L9_A/Material/MI,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L9_A/Material/MI/MI_NYH_L9_A_Column_01_1.MI_NYH_L9_A_Column_01_1
CitySampleBuildings,structural,CANDIDATE,SM_BLDG_NYH_L9_A_Column_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L9_A/Mesh/SM_BLDG_NYH_L9_A_Column_01_N1,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L9_A/Mesh,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L9_A/Mesh/SM_BLDG_NYH_L9_A_Column_01_N1.SM_BLDG_NYH_L9_A_Column_01_N1
CitySampleBuildings,structural,REFERENCE_ONLY,T_NYH_L9_A_Column_01_packedA,Texture2D,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L9_A/Texture/T_NYH_L9_A_Column_01_packedA,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L9_A/Texture,/Game/CitySampleBuildings/Building/NY/H/Kit_Bldg_NYH_L9_A/Texture/T_NYH_L9_A_Column_01_packedA.T_NYH_L9_A_Column_01_packedA
CitySampleBuildings,structural,REFERENCE_ONLY,MI_SFB_L2_A_Column_01_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/SF/B/Kit_Bldg_SFB_L2_A/Material/MI/MI_SFB_L2_A_Column_01_0,/Game/CitySampleBuildings/Building/SF/B/Kit_Bldg_SFB_L2_A/Material/MI,/Game/CitySampleBuildings/Building/SF/B/Kit_Bldg_SFB_L2_A/Material/MI/MI_SFB_L2_A_Column_01_0.MI_SFB_L2_A_Column_01_0
CitySampleBuildings,structural,REFERENCE_ONLY,MI_SFB_L2_A_Column_02_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/SF/B/Kit_Bldg_SFB_L2_A/Material/MI/MI_SFB_L2_A_Column_02_0,/Game/CitySampleBuildings/Building/SF/B/Kit_Bldg_SFB_L2_A/Material/MI,/Game/CitySampleBuildings/Building/SF/B/Kit_Bldg_SFB_L2_A/Material/MI/MI_SFB_L2_A_Column_02_0.MI_SFB_L2_A_Column_02_0
CitySampleBuildings,structural,CANDIDATE,SM_BLDG_SFB_L2_A_Column_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/SF/B/Kit_Bldg_SFB_L2_A/Mesh/SM_BLDG_SFB_L2_A_Column_01_N1,/Game/CitySampleBuildings/Building/SF/B/Kit_Bldg_SFB_L2_A/Mesh,/Game/CitySampleBuildings/Building/SF/B/Kit_Bldg_SFB_L2_A/Mesh/SM_BLDG_SFB_L2_A_Column_01_N1.SM_BLDG_SFB_L2_A_Column_01_N1
CitySampleBuildings,structural,CANDIDATE,SM_BLDG_SFB_L2_A_Column_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/SF/B/Kit_Bldg_SFB_L2_A/Mesh/SM_BLDG_SFB_L2_A_Column_02_N1,/Game/CitySampleBuildings/Building/SF/B/Kit_Bldg_SFB_L2_A/Mesh,/Game/CitySampleBuildings/Building/SF/B/Kit_Bldg_SFB_L2_A/Mesh/SM_BLDG_SFB_L2_A_Column_02_N1.SM_BLDG_SFB_L2_A_Column_02_N1
CitySampleBuildings,structural,REFERENCE_ONLY,T_SFB_L2_A_Column_01_packedA,Texture2D,/Game/CitySampleBuildings/Building/SF/B/Kit_Bldg_SFB_L2_A/Texture/T_SFB_L2_A_Column_01_packedA,/Game/CitySampleBuildings/Building/SF/B/Kit_Bldg_SFB_L2_A/Texture,/Game/CitySampleBuildings/Building/SF/B/Kit_Bldg_SFB_L2_A/Texture/T_SFB_L2_A_Column_01_packedA.T_SFB_L2_A_Column_01_packedA
CitySampleBuildings,structural,REFERENCE_ONLY,T_SFB_L2_A_Column_02_packedA,Texture2D,/Game/CitySampleBuildings/Building/SF/B/Kit_Bldg_SFB_L2_A/Texture/T_SFB_L2_A_Column_02_packedA,/Game/CitySampleBuildings/Building/SF/B/Kit_Bldg_SFB_L2_A/Texture,/Game/CitySampleBuildings/Building/SF/B/Kit_Bldg_SFB_L2_A/Texture/T_SFB_L2_A_Column_02_packedA.T_SFB_L2_A_Column_02_packedA
CitySampleBuildings,structural,REFERENCE_ONLY,MI_SFB_L301_A_Column_01_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/SF/B/Kit_Bldg_SFB_L301_A/Material/MI/MI_SFB_L301_A_Column_01_0,/Game/CitySampleBuildings/Building/SF/B/Kit_Bldg_SFB_L301_A/Material/MI,/Game/CitySampleBuildings/Building/SF/B/Kit_Bldg_SFB_L301_A/Material/MI/MI_SFB_L301_A_Column_01_0.MI_SFB_L301_A_Column_01_0
CitySampleBuildings,structural,REFERENCE_ONLY,MI_SFB_L301_A_Column_02_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/SF/B/Kit_Bldg_SFB_L301_A/Material/MI/MI_SFB_L301_A_Column_02_0,/Game/CitySampleBuildings/Building/SF/B/Kit_Bldg_SFB_L301_A/Material/MI,/Game/CitySampleBuildings/Building/SF/B/Kit_Bldg_SFB_L301_A/Material/MI/MI_SFB_L301_A_Column_02_0.MI_SFB_L301_A_Column_02_0
CitySampleBuildings,structural,CANDIDATE,SM_BLDG_SFB_L301_A_Column_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/SF/B/Kit_Bldg_SFB_L301_A/Mesh/SM_BLDG_SFB_L301_A_Column_01_N1,/Game/CitySampleBuildings/Building/SF/B/Kit_Bldg_SFB_L301_A/Mesh,/Game/CitySampleBuildings/Building/SF/B/Kit_Bldg_SFB_L301_A/Mesh/SM_BLDG_SFB_L301_A_Column_01_N1.SM_BLDG_SFB_L301_A_Column_01_N1
CitySampleBuildings,structural,CANDIDATE,SM_BLDG_SFB_L301_A_Column_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/SF/B/Kit_Bldg_SFB_L301_A/Mesh/SM_BLDG_SFB_L301_A_Column_02_N1,/Game/CitySampleBuildings/Building/SF/B/Kit_Bldg_SFB_L301_A/Mesh,/Game/CitySampleBuildings/Building/SF/B/Kit_Bldg_SFB_L301_A/Mesh/SM_BLDG_SFB_L301_A_Column_02_N1.SM_BLDG_SFB_L301_A_Column_02_N1
