"UnrealPath","FileName","Folder","SizeMB"
"/Game/TopDownShooter/Ressources/StarterContent/Textures/T_Rock_Sandstone_N.","T_Rock_Sandstone_N.uasset","/Game/TopDownShooter/Ressources/StarterContent/Textures","8,801"
"/Game/TopDownShooter/Ressources/StarterContent/Textures/T_Rock_Slate_D.","T_Rock_Slate_D.uasset","/Game/TopDownShooter/Ressources/StarterContent/Textures","12,586"
"/Game/TopDownShooter/Ressources/StarterContent/Textures/T_Rock_Slate_N.","T_Rock_Slate_N.uasset","/Game/TopDownShooter/Ressources/StarterContent/Textures","9,865"
"/Game/TopDownShooter/Ressources/StarterContent/Textures/T_Rock_Smooth_Granite_D.","T_Rock_Smooth_Granite_D.uasset","/Game/TopDownShooter/Ressources/StarterContent/Textures","7,536"
"/Game/TopDownShooter/Ressources/StarterContent/Textures/T_RockMesh_M.","T_RockMesh_M.uasset","/Game/TopDownShooter/Ressources/StarterContent/Textures","2,819"
"/Game/TopDownShooter/Ressources/StarterContent/Textures/T_RockMesh_N.","T_RockMesh_N.uasset","/Game/TopDownShooter/Ressources/StarterContent/Textures","5,984"
"/Game/TopDownShooter/Ressources/StarterContent/Textures/T_Shelf_M.","T_Shelf_M.uasset","/Game/TopDownShooter/Ressources/StarterContent/Textures","0,624"
"/Game/TopDownShooter/Ressources/StarterContent/Textures/T_Shelf_N.","T_Shelf_N.uasset","/Game/TopDownShooter/Ressources/StarterContent/Textures","1,952"
"/Game/TopDownShooter/Ressources/StarterContent/Textures/T_Single_Tile_N.","T_Single_Tile_N.uasset","/Game/TopDownShooter/Ressources/StarterContent/Textures","0,009"
"/Game/TopDownShooter/Ressources/StarterContent/Textures/T_Smoke_SubUV.","T_Smoke_SubUV.uasset","/Game/TopDownShooter/Ressources/StarterContent/Textures","2,46"
"/Game/TopDownShooter/Ressources/StarterContent/Textures/T_Smoke_Tiled_D.","T_Smoke_Tiled_D.uasset","/Game/TopDownShooter/Ressources/StarterContent/Textures","0,053"
"/Game/TopDownShooter/Ressources/StarterContent/Textures/T_Spark_Core.","T_Spark_Core.uasset","/Game/TopDownShooter/Ressources/StarterContent/Textures","0,132"
"/Game/TopDownShooter/Ressources/StarterContent/Textures/T_Statue_M.","T_Statue_M.uasset","/Game/TopDownShooter/Ressources/StarterContent/Textures","0,584"
"/Game/TopDownShooter/Ressources/StarterContent/Textures/T_Statue_N.","T_Statue_N.uasset","/Game/TopDownShooter/Ressources/StarterContent/Textures","0,6"
"/Game/TopDownShooter/Ressources/StarterContent/Textures/T_TableRound_M.","T_TableRound_M.uasset","/Game/TopDownShooter/Ressources/StarterContent/Textures","0,83"
"/Game/TopDownShooter/Ressources/StarterContent/Textures/T_TableRound_N.","T_TableRound_N.uasset","/Game/TopDownShooter/Ressources/StarterContent/Textures","1,762"
"/Game/TopDownShooter/Ressources/StarterContent/Textures/T_Tech_Dot_M.","T_Tech_Dot_M.uasset","/Game/TopDownShooter/Ressources/StarterContent/Textures","0,097"
"/Game/TopDownShooter/Ressources/StarterContent/Textures/T_Tech_Dot_N.","T_Tech_Dot_N.uasset","/Game/TopDownShooter/Ressources/StarterContent/Textures","0,183"
"/Game/TopDownShooter/Ressources/StarterContent/Textures/T_Tech_Hex_Tile_M.","T_Tech_Hex_Tile_M.uasset","/Game/TopDownShooter/Ressources/StarterContent/Textures","0,723"
"/Game/TopDownShooter/Ressources/StarterContent/Textures/T_Tech_Hex_Tile_N.","T_Tech_Hex_Tile_N.uasset","/Game/TopDownShooter/Ressources/StarterContent/Textures","0,411"
"/Game/TopDownShooter/Ressources/StarterContent/Textures/T_Tech_Panel_M.","T_Tech_Panel_M.uasset","/Game/TopDownShooter/Ressources/StarterContent/Textures","0,913"
"/Game/TopDownShooter/Ressources/StarterContent/Textures/T_Tech_Panel_N.","T_Tech_Panel_N.uasset","/Game/TopDownShooter/Ressources/StarterContent/Textures","2,215"
"/Game/TopDownShooter/Ressources/StarterContent/Textures/T_Water_M.","T_Water_M.uasset","/Game/TopDownShooter/Ressources/StarterContent/Textures","1,81"
"/Game/TopDownShooter/Ressources/StarterContent/Textures/T_Water_N.","T_Water_N.uasset","/Game/TopDownShooter/Ressources/StarterContent/Textures","2,529"
"/Game/TopDownShooter/Ressources/StarterContent/Textures/T_Wood_Floor_Walnut_D.","T_Wood_Floor_Walnut_D.uasset","/Game/TopDownShooter/Ressources/StarterContent/Textures","4,785"
"/Game/TopDownShooter/Ressources/StarterContent/Textures/T_Wood_Floor_Walnut_M.","T_Wood_Floor_Walnut_M.uasset","/Game/TopDownShooter/Ressources/StarterContent/Textures","3,698"
"/Game/TopDownShooter/Ressources/StarterContent/Textures/T_Wood_Floor_Walnut_N.","T_Wood_Floor_Walnut_N.uasset","/Game/TopDownShooter/Ressources/StarterContent/Textures","3,36"
"/Game/TopDownShooter/Ressources/StarterContent/Textures/T_Wood_Oak_D.","T_Wood_Oak_D.uasset","/Game/TopDownShooter/Ressources/StarterContent/Textures","8,735"
"/Game/TopDownShooter/Ressources/StarterContent/Textures/T_Wood_Oak_N.","T_Wood_Oak_N.uasset","/Game/TopDownShooter/Ressources/StarterContent/Textures","6,705"
"/Game/TopDownShooter/Ressources/StarterContent/Textures/T_Wood_Pine_D.","T_Wood_Pine_D.uasset","/Game/TopDownShooter/Ressources/StarterContent/Textures","9,305"
"/Game/TopDownShooter/Ressources/StarterContent/Textures/T_Wood_Pine_N.","T_Wood_Pine_N.uasset","/Game/TopDownShooter/Ressources/StarterContent/Textures","4,215"
"/Game/TopDownShooter/Ressources/StarterContent/Textures/T_Wood_Walnut_D.","T_Wood_Walnut_D.uasset","/Game/TopDownShooter/Ressources/StarterContent/Textures","9,015"
"/Game/TopDownShooter/Ressources/StarterContent/Textures/T_Wood_Walnut_N.","T_Wood_Walnut_N.uasset","/Game/TopDownShooter/Ressources/StarterContent/Textures","4,512"
