mount_point,asset_name,asset_class,package_name,package_path,object_path
/Game,MI_NYA_L3_D_Wall_03_1,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI/MI_NYA_L3_D_Wall_03_1,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI/MI_NYA_L3_D_Wall_03_1.MI_NYA_L3_D_Wall_03_1
/Game,MI_NYA_L3_D_Wall_03_2,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI/MI_NYA_L3_D_Wall_03_2,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI/MI_NYA_L3_D_Wall_03_2.MI_NYA_L3_D_Wall_03_2
/Game,MI_NYA_L3_D_Wall_03_3,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI/MI_NYA_L3_D_Wall_03_3,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI/MI_NYA_L3_D_Wall_03_3.MI_NYA_L3_D_Wall_03_3
/Game,MI_NYA_L3_D_Wall_04_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI/MI_NYA_L3_D_Wall_04_0,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI/MI_NYA_L3_D_Wall_04_0.MI_NYA_L3_D_Wall_04_0
/Game,MI_NYA_L3_D_Wall_04_1,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI/MI_NYA_L3_D_Wall_04_1,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI/MI_NYA_L3_D_Wall_04_1.MI_NYA_L3_D_Wall_04_1
/Game,MI_NYA_L3_D_Wall_04_2,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI/MI_NYA_L3_D_Wall_04_2,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI/MI_NYA_L3_D_Wall_04_2.MI_NYA_L3_D_Wall_04_2
/Game,MI_NYA_L3_D_Wall_04_3,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI/MI_NYA_L3_D_Wall_04_3,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI/MI_NYA_L3_D_Wall_04_3.MI_NYA_L3_D_Wall_04_3
/Game,MI_NYA_L3_D_Wall_06_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI/MI_NYA_L3_D_Wall_06_0,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI/MI_NYA_L3_D_Wall_06_0.MI_NYA_L3_D_Wall_06_0
/Game,MI_NYA_L3_D_Wall_06_1,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI/MI_NYA_L3_D_Wall_06_1,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI/MI_NYA_L3_D_Wall_06_1.MI_NYA_L3_D_Wall_06_1
/Game,MI_NYA_L3_D_Wall_06_2,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI/MI_NYA_L3_D_Wall_06_2,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI/MI_NYA_L3_D_Wall_06_2.MI_NYA_L3_D_Wall_06_2
/Game,MI_NYA_L3_D_Wall_08_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI/MI_NYA_L3_D_Wall_08_0,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI/MI_NYA_L3_D_Wall_08_0.MI_NYA_L3_D_Wall_08_0
/Game,MI_NYA_L3_D_Wall_08_1,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI/MI_NYA_L3_D_Wall_08_1,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI/MI_NYA_L3_D_Wall_08_1.MI_NYA_L3_D_Wall_08_1
/Game,MI_NYA_L3_D_Wall_08_2,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI/MI_NYA_L3_D_Wall_08_2,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI/MI_NYA_L3_D_Wall_08_2.MI_NYA_L3_D_Wall_08_2
/Game,MI_NYA_L3_D_Wall_08_3,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI/MI_NYA_L3_D_Wall_08_3,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI/MI_NYA_L3_D_Wall_08_3.MI_NYA_L3_D_Wall_08_3
/Game,MI_NYA_L3_D_Wall_09_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI/MI_NYA_L3_D_Wall_09_0,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI/MI_NYA_L3_D_Wall_09_0.MI_NYA_L3_D_Wall_09_0
/Game,MI_NYA_L3_D_Wall_09_1,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI/MI_NYA_L3_D_Wall_09_1,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI/MI_NYA_L3_D_Wall_09_1.MI_NYA_L3_D_Wall_09_1
/Game,MI_NYA_L3_D_Wall_09_2,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI/MI_NYA_L3_D_Wall_09_2,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI/MI_NYA_L3_D_Wall_09_2.MI_NYA_L3_D_Wall_09_2
/Game,MI_NYA_L3_D_Wall_09_3,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI/MI_NYA_L3_D_Wall_09_3,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Material/MI/MI_NYA_L3_D_Wall_09_3.MI_NYA_L3_D_Wall_09_3
/Game,SM_BLDG_NYA_L3_D_CornerEx_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Mesh/SM_BLDG_NYA_L3_D_CornerEx_01_N1,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Mesh,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Mesh/SM_BLDG_NYA_L3_D_CornerEx_01_N1.SM_BLDG_NYA_L3_D_CornerEx_01_N1
/Game,SM_BLDG_NYA_L3_D_CornerEx_04_N1,StaticMesh,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Mesh/SM_BLDG_NYA_L3_D_CornerEx_04_N1,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Mesh,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Mesh/SM_BLDG_NYA_L3_D_CornerEx_04_N1.SM_BLDG_NYA_L3_D_CornerEx_04_N1
/Game,SM_BLDG_NYA_L3_D_CornerIn_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Mesh/SM_BLDG_NYA_L3_D_CornerIn_01_N1,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Mesh,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Mesh/SM_BLDG_NYA_L3_D_CornerIn_01_N1.SM_BLDG_NYA_L3_D_CornerIn_01_N1
/Game,SM_BLDG_NYA_L3_D_CornerIn_04_N1,StaticMesh,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Mesh/SM_BLDG_NYA_L3_D_CornerIn_04_N1,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Mesh,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Mesh/SM_BLDG_NYA_L3_D_CornerIn_04_N1.SM_BLDG_NYA_L3_D_CornerIn_04_N1
/Game,SM_BLDG_NYA_L3_D_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Mesh/SM_BLDG_NYA_L3_D_Wall_01_N1,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Mesh,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Mesh/SM_BLDG_NYA_L3_D_Wall_01_N1.SM_BLDG_NYA_L3_D_Wall_01_N1
/Game,SM_BLDG_NYA_L3_D_Wall_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Mesh/SM_BLDG_NYA_L3_D_Wall_02_N1,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Mesh,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Mesh/SM_BLDG_NYA_L3_D_Wall_02_N1.SM_BLDG_NYA_L3_D_Wall_02_N1
/Game,SM_BLDG_NYA_L3_D_Wall_03_N1,StaticMesh,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Mesh/SM_BLDG_NYA_L3_D_Wall_03_N1,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Mesh,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Mesh/SM_BLDG_NYA_L3_D_Wall_03_N1.SM_BLDG_NYA_L3_D_Wall_03_N1
/Game,SM_BLDG_NYA_L3_D_Wall_04_N1,StaticMesh,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Mesh/SM_BLDG_NYA_L3_D_Wall_04_N1,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Mesh,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Mesh/SM_BLDG_NYA_L3_D_Wall_04_N1.SM_BLDG_NYA_L3_D_Wall_04_N1
/Game,SM_BLDG_NYA_L3_D_Wall_06_N1,StaticMesh,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Mesh/SM_BLDG_NYA_L3_D_Wall_06_N1,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Mesh,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Mesh/SM_BLDG_NYA_L3_D_Wall_06_N1.SM_BLDG_NYA_L3_D_Wall_06_N1
/Game,SM_BLDG_NYA_L3_D_Wall_08_N1,StaticMesh,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Mesh/SM_BLDG_NYA_L3_D_Wall_08_N1,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Mesh,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Mesh/SM_BLDG_NYA_L3_D_Wall_08_N1.SM_BLDG_NYA_L3_D_Wall_08_N1
/Game,SM_BLDG_NYA_L3_D_Wall_09_N1,StaticMesh,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Mesh/SM_BLDG_NYA_L3_D_Wall_09_N1,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Mesh,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Mesh/SM_BLDG_NYA_L3_D_Wall_09_N1.SM_BLDG_NYA_L3_D_Wall_09_N1
/Game,T_NYA_L3_D_CornerEx_01_packedA,Texture2D,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Texture/T_NYA_L3_D_CornerEx_01_packedA,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Texture,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Texture/T_NYA_L3_D_CornerEx_01_packedA.T_NYA_L3_D_CornerEx_01_packedA
/Game,T_NYA_L3_D_CornerEx_04_packedA,Texture2D,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Texture/T_NYA_L3_D_CornerEx_04_packedA,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Texture,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Texture/T_NYA_L3_D_CornerEx_04_packedA.T_NYA_L3_D_CornerEx_04_packedA
/Game,T_NYA_L3_D_CornerIn_01_packedA,Texture2D,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Texture/T_NYA_L3_D_CornerIn_01_packedA,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Texture,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Texture/T_NYA_L3_D_CornerIn_01_packedA.T_NYA_L3_D_CornerIn_01_packedA
/Game,T_NYA_L3_D_CornerIn_04_packedA,Texture2D,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Texture/T_NYA_L3_D_CornerIn_04_packedA,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Texture,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Texture/T_NYA_L3_D_CornerIn_04_packedA.T_NYA_L3_D_CornerIn_04_packedA
/Game,T_NYA_L3_D_Wall_01_packedA,Texture2D,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Texture/T_NYA_L3_D_Wall_01_packedA,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Texture,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Texture/T_NYA_L3_D_Wall_01_packedA.T_NYA_L3_D_Wall_01_packedA
/Game,T_NYA_L3_D_Wall_02_packedA,Texture2D,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Texture/T_NYA_L3_D_Wall_02_packedA,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Texture,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Texture/T_NYA_L3_D_Wall_02_packedA.T_NYA_L3_D_Wall_02_packedA
/Game,T_NYA_L3_D_Wall_03_packedA,Texture2D,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Texture/T_NYA_L3_D_Wall_03_packedA,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Texture,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Texture/T_NYA_L3_D_Wall_03_packedA.T_NYA_L3_D_Wall_03_packedA
/Game,T_NYA_L3_D_Wall_04_packedA,Texture2D,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Texture/T_NYA_L3_D_Wall_04_packedA,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Texture,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Texture/T_NYA_L3_D_Wall_04_packedA.T_NYA_L3_D_Wall_04_packedA
/Game,T_NYA_L3_D_Wall_06_packedA,Texture2D,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Texture/T_NYA_L3_D_Wall_06_packedA,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Texture,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Texture/T_NYA_L3_D_Wall_06_packedA.T_NYA_L3_D_Wall_06_packedA
/Game,T_NYA_L3_D_Wall_08_packedA,Texture2D,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Texture/T_NYA_L3_D_Wall_08_packedA,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Texture,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Texture/T_NYA_L3_D_Wall_08_packedA.T_NYA_L3_D_Wall_08_packedA
/Game,T_NYA_L3_D_Wall_09_packedA,Texture2D,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Texture/T_NYA_L3_D_Wall_09_packedA,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Texture,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_D/Texture/T_NYA_L3_D_Wall_09_packedA.T_NYA_L3_D_Wall_09_packedA
/Game,M_Bldg_brickOffset_brown,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/M_Bldg_brickOffset_brown,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/M_Bldg_brickOffset_brown.M_Bldg_brickOffset_brown
/Game,M_Bldg_glass,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/M_Bldg_glass,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/M_Bldg_glass.M_Bldg_glass
/Game,M_Bldg_paintedMetal_black,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/M_Bldg_paintedMetal_black,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/M_Bldg_paintedMetal_black.M_Bldg_paintedMetal_black
/Game,M_Bldg_paintedStone_yellow,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/M_Bldg_paintedStone_yellow,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/M_Bldg_paintedStone_yellow.M_Bldg_paintedStone_yellow
/Game,MI_NYA_L3_E_CornerEx_01_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI/MI_NYA_L3_E_CornerEx_01_0,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI/MI_NYA_L3_E_CornerEx_01_0.MI_NYA_L3_E_CornerEx_01_0
/Game,MI_NYA_L3_E_CornerEx_01_1,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI/MI_NYA_L3_E_CornerEx_01_1,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI/MI_NYA_L3_E_CornerEx_01_1.MI_NYA_L3_E_CornerEx_01_1
/Game,MI_NYA_L3_E_CornerEx_04_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI/MI_NYA_L3_E_CornerEx_04_0,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI/MI_NYA_L3_E_CornerEx_04_0.MI_NYA_L3_E_CornerEx_04_0
/Game,MI_NYA_L3_E_CornerIn_01_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI/MI_NYA_L3_E_CornerIn_01_0,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI/MI_NYA_L3_E_CornerIn_01_0.MI_NYA_L3_E_CornerIn_01_0
/Game,MI_NYA_L3_E_CornerIn_01_1,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI/MI_NYA_L3_E_CornerIn_01_1,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI/MI_NYA_L3_E_CornerIn_01_1.MI_NYA_L3_E_CornerIn_01_1
/Game,MI_NYA_L3_E_CornerIn_04_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI/MI_NYA_L3_E_CornerIn_04_0,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI/MI_NYA_L3_E_CornerIn_04_0.MI_NYA_L3_E_CornerIn_04_0
/Game,MI_NYA_L3_E_Wall_01_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI/MI_NYA_L3_E_Wall_01_0,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI/MI_NYA_L3_E_Wall_01_0.MI_NYA_L3_E_Wall_01_0
/Game,MI_NYA_L3_E_Wall_01_1,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI/MI_NYA_L3_E_Wall_01_1,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI/MI_NYA_L3_E_Wall_01_1.MI_NYA_L3_E_Wall_01_1
/Game,MI_NYA_L3_E_Wall_01_2,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI/MI_NYA_L3_E_Wall_01_2,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI/MI_NYA_L3_E_Wall_01_2.MI_NYA_L3_E_Wall_01_2
/Game,MI_NYA_L3_E_Wall_01_3,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI/MI_NYA_L3_E_Wall_01_3,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI/MI_NYA_L3_E_Wall_01_3.MI_NYA_L3_E_Wall_01_3
/Game,MI_NYA_L3_E_Wall_02_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI/MI_NYA_L3_E_Wall_02_0,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI/MI_NYA_L3_E_Wall_02_0.MI_NYA_L3_E_Wall_02_0
/Game,MI_NYA_L3_E_Wall_02_1,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI/MI_NYA_L3_E_Wall_02_1,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI/MI_NYA_L3_E_Wall_02_1.MI_NYA_L3_E_Wall_02_1
/Game,MI_NYA_L3_E_Wall_02_2,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI/MI_NYA_L3_E_Wall_02_2,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI/MI_NYA_L3_E_Wall_02_2.MI_NYA_L3_E_Wall_02_2
/Game,MI_NYA_L3_E_Wall_02_3,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI/MI_NYA_L3_E_Wall_02_3,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI/MI_NYA_L3_E_Wall_02_3.MI_NYA_L3_E_Wall_02_3
/Game,MI_NYA_L3_E_Wall_03_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI/MI_NYA_L3_E_Wall_03_0,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L3_E/Material/MI/MI_NYA_L3_E_Wall_03_0.MI_NYA_L3_E_Wall_03_0
