mount_point,asset_name,asset_class,package_name,package_path,object_path,is_redirector,dependencies,tags_json
/Game,BP_Character,Blueprint,/Game/TopDownShooter/Core/BP_Character,/Game/TopDownShooter/Core,/Game/TopDownShooter/Core/BP_Character.BP_Character,False,/Game/TopDownShooter/Ressources/Character/SKM_Manny|/Script/NavigationSystem,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,BP_Enemy,Blueprint,/Game/TopDownShooter/Core/BP_Enemy,/Game/TopDownShooter/Core,/Game/TopDownShooter/Core/BP_Enemy.BP_Enemy,False,/Game/TopDownShooter/Core/AIC_Enemy|/Game/TopDownShooter/Core/Animation/ABP_Enemy|/Game/TopDownShooter/Core/BPI_Damageable|/Game/TopDownShooter/Core/BPI_GameMode_MP|/Game/TopDownShooter/Core/BP_Character|/Game/TopDownShooter/Core/BP_Hero|/Game/TopDownShooter/Ressources/Audio/A_EnemyDeath_Cue|/Game/TopDownShooter/Ressources/Audio/A_EnemySpawn_Cue|/Script/NavigationSystem,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,BP_EnemySpawner,Blueprint,/Game/TopDownShooter/Core/BP_EnemySpawner,/Game/TopDownShooter/Core,/Game/TopDownShooter/Core/BP_EnemySpawner.BP_EnemySpawner,False,/Game/TopDownShooter/Core/BPI_GameMode_MP|/Game/TopDownShooter/Core/BP_Enemy|/Script/AIModule|/Script/NavigationSystem,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,BP_FPSCharacter,Blueprint,/Game/TopDownShooter/Core/BP_FPSCharacter,/Game/TopDownShooter/Core,/Game/TopDownShooter/Core/BP_FPSCharacter.BP_FPSCharacter,False,/Game/TopDownShooter/Core/Animation/ABP_Hero|/Game/TopDownShooter/Core/BPI_Damageable|/Game/TopDownShooter/Core/BPI_GameMode_MP|/Game/TopDownShooter/Core/BP_Character|/Game/TopDownShooter/Core/BP_GameMode|/Game/TopDownShooter/Core/Inputs/IMC_TopDown|/Game/TopDownShooter/Core/Inputs/INP_AutoFire|/Game/TopDownShooter/Core/Inputs/INP_FireProjectile|/Game/TopDownShooter/Core/Inputs/INP_LookAround|/Game/TopDownShooter/Core/Inputs/INP_MoveAround|/Game/TopDownShooter/Core/Weapon/BP_Gun|/Game/TopDownShooter/Ressources/Audio/A_Hero_Dead|/Game/TopDownShooter/Ressources/Audio/A_Player_Hit_Cue|/Game/TopDownShooter/Ressources/Audio/A_Player_Respawn_Cue|/Script/EnhancedInput|/Script/InputBlueprintNodes|/Script/UMG,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,BP_FPSGameMode,Blueprint,/Game/TopDownShooter/Core/BP_FPSGameMode,/Game/TopDownShooter/Core,/Game/TopDownShooter/Core/BP_FPSGameMode.BP_FPSGameMode,False,/Engine/EditorBlueprintResources/StandardMacros|/Game/TopDownShooter/Core/BPI_GameMode_MP|/Game/TopDownShooter/Core/BP_EnemySpawner|/Game/TopDownShooter/Core/BP_FPSCharacter|/Game/TopDownShooter/Core/BP_Hero|/Game/TopDownShooter/Core/WBP_InGameHUD|/Script/UMG|/Script/UMGEditor,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,BP_GameMode,Blueprint,/Game/TopDownShooter/Core/BP_GameMode,/Game/TopDownShooter/Core,/Game/TopDownShooter/Core/BP_GameMode.BP_GameMode,False,/Engine/EditorBlueprintResources/StandardMacros|/Game/TopDownShooter/Core/BPI_GameMode_MP|/Game/TopDownShooter/Core/BP_EnemySpawner|/Game/TopDownShooter/Core/BP_Hero|/Game/TopDownShooter/Core/WBP_InGameHUD|/Script/UMG|/Script/UMGEditor,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,BP_Hero,Blueprint,/Game/TopDownShooter/Core/BP_Hero,/Game/TopDownShooter/Core,/Game/TopDownShooter/Core/BP_Hero.BP_Hero,False,/Game/TopDownShooter/Core/Animation/ABP_Hero|/Game/TopDownShooter/Core/BPI_Damageable|/Game/TopDownShooter/Core/BPI_GameMode_MP|/Game/TopDownShooter/Core/BP_Character|/Game/TopDownShooter/Core/BP_GameMode|/Game/TopDownShooter/Core/Inputs/IMC_TopDown|/Game/TopDownShooter/Core/Inputs/INP_AutoFire|/Game/TopDownShooter/Core/Inputs/INP_FireProjectile|/Game/TopDownShooter/Core/Inputs/INP_LookAround|/Game/TopDownShooter/Core/Inputs/INP_MoveAround|/Game/TopDownShooter/Core/Weapon/BP_Gun|/Game/TopDownShooter/Ressources/Audio/A_Hero_Dead|/Game/TopDownShooter/Ressources/Audio/A_Player_Hit_Cue|/Game/TopDownShooter/Ressources/Audio/A_Player_Respawn_Cue|/Script/EnhancedInput|/Script/InputBlueprintNodes|/Script/UMG,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,BPI_Damageable,Blueprint,/Game/TopDownShooter/Core/BPI_Damageable,/Game/TopDownShooter/Core,/Game/TopDownShooter/Core/BPI_Damageable.BPI_Damageable,False,,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,BPI_GameMode_MP,Blueprint,/Game/TopDownShooter/Core/BPI_GameMode_MP,/Game/TopDownShooter/Core,/Game/TopDownShooter/Core/BPI_GameMode_MP.BPI_GameMode_MP,False,/Game/TopDownShooter/Core/BP_EnemySpawner,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,IMC_FPS,InputMappingContext,/Game/TopDownShooter/Core/Inputs/IMC_FPS,/Game/TopDownShooter/Core/Inputs,/Game/TopDownShooter/Core/Inputs/IMC_FPS.IMC_FPS,False,/Game/TopDownShooter/Core/Inputs/INP_AutoFire|/Game/TopDownShooter/Core/Inputs/INP_FireProjectile|/Game/TopDownShooter/Core/Inputs/INP_LookAround|/Game/TopDownShooter/Core/Inputs/INP_MoveAround|/Script/EnhancedInput,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,IMC_TopDown,InputMappingContext,/Game/TopDownShooter/Core/Inputs/IMC_TopDown,/Game/TopDownShooter/Core/Inputs,/Game/TopDownShooter/Core/Inputs/IMC_TopDown.IMC_TopDown,False,/Game/TopDownShooter/Core/Inputs/INP_AutoFire|/Game/TopDownShooter/Core/Inputs/INP_FireProjectile|/Game/TopDownShooter/Core/Inputs/INP_LookAround|/Game/TopDownShooter/Core/Inputs/INP_MoveAround|/Script/EnhancedInput,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,INP_AutoFire,InputAction,/Game/TopDownShooter/Core/Inputs/INP_AutoFire,/Game/TopDownShooter/Core/Inputs,/Game/TopDownShooter/Core/Inputs/INP_AutoFire.INP_AutoFire,False,/Script/EnhancedInput,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,INP_FireProjectile,InputAction,/Game/TopDownShooter/Core/Inputs/INP_FireProjectile,/Game/TopDownShooter/Core/Inputs,/Game/TopDownShooter/Core/Inputs/INP_FireProjectile.INP_FireProjectile,False,/Script/EnhancedInput,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,INP_LookAround,InputAction,/Game/TopDownShooter/Core/Inputs/INP_LookAround,/Game/TopDownShooter/Core/Inputs,/Game/TopDownShooter/Core/Inputs/INP_LookAround.INP_LookAround,False,/Script/EnhancedInput,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,INP_MoveAround,InputAction,/Game/TopDownShooter/Core/Inputs/INP_MoveAround,/Game/TopDownShooter/Core/Inputs,/Game/TopDownShooter/Core/Inputs/INP_MoveAround.INP_MoveAround,False,/Script/EnhancedInput,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,WBP_InGameHUD,WidgetBlueprint,/Game/TopDownShooter/Core/WBP_InGameHUD,/Game/TopDownShooter/Core,/Game/TopDownShooter/Core/WBP_InGameHUD.WBP_InGameHUD,False,/Script/SlateCore|/Script/UMG|/Script/UMGEditor,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,BP_Gun,Blueprint,/Game/TopDownShooter/Core/Weapon/BP_Gun,/Game/TopDownShooter/Core/Weapon,/Game/TopDownShooter/Core/Weapon/BP_Gun.BP_Gun,False,/Game/TopDownShooter/Core/Weapon/BP_Projectile|/Game/TopDownShooter/Ressources/Audio/A_FireProjectile_Cue|/Game/TopDownShooter/Ressources/Rifle/Mesh/SK_Rifle|/Script/AudioExtensions,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,BP_Projectile,Blueprint,/Game/TopDownShooter/Core/Weapon/BP_Projectile,/Game/TopDownShooter/Core/Weapon,/Game/TopDownShooter/Core/Weapon/BP_Projectile.BP_Projectile,False,/Engine/BasicShapes/Sphere|/Game/TopDownShooter/Core/BPI_Damageable|/Game/TopDownShooter/Core/Weapon/Mi_Projectile|/Game/TopDownShooter/Ressources/Audio/A_FireProjectile_Cue|/Script/NavigationSystem,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_Projectile,Material,/Game/TopDownShooter/Core/Weapon/M_Projectile,/Game/TopDownShooter/Core/Weapon,/Game/TopDownShooter/Core/Weapon/M_Projectile.M_Projectile,False,,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,Mi_Projectile,MaterialInstanceConstant,/Game/TopDownShooter/Core/Weapon/Mi_Projectile,/Game/TopDownShooter/Core/Weapon,/Game/TopDownShooter/Core/Weapon/Mi_Projectile.Mi_Projectile,False,/Game/TopDownShooter/Core/Weapon/M_Projectile,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,Mi_Projectile_Enemy,MaterialInstanceConstant,/Game/TopDownShooter/Core/Weapon/Mi_Projectile_Enemy,/Game/TopDownShooter/Core/Weapon,/Game/TopDownShooter/Core/Weapon/Mi_Projectile_Enemy.Mi_Projectile_Enemy,False,/Game/TopDownShooter/Core/Weapon/M_Projectile,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,CubeGridToolOutput_02A99EA6,StaticMesh,/Game/TopDownShooter/Maps/_GENERATED/malik/CubeGridToolOutput_02A99EA6,/Game/TopDownShooter/Maps/_GENERATED/malik,/Game/TopDownShooter/Maps/_GENERATED/malik/CubeGridToolOutput_02A99EA6.CubeGridToolOutput_02A99EA6,False,/Engine/EngineMaterials/WorldGridMaterial|/Script/NavigationSystem,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,CubeGridToolOutput_3C7ECFCF,StaticMesh,/Game/TopDownShooter/Maps/_GENERATED/malik/CubeGridToolOutput_3C7ECFCF,/Game/TopDownShooter/Maps/_GENERATED/malik,/Game/TopDownShooter/Maps/_GENERATED/malik/CubeGridToolOutput_3C7ECFCF.CubeGridToolOutput_3C7ECFCF,False,/Engine/EngineMaterials/WorldGridMaterial|/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Brick_Clay_New|/Script/NavigationSystem,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,CubeGridToolOutput_486F90D7,StaticMesh,/Game/TopDownShooter/Maps/_GENERATED/malik/CubeGridToolOutput_486F90D7,/Game/TopDownShooter/Maps/_GENERATED/malik,/Game/TopDownShooter/Maps/_GENERATED/malik/CubeGridToolOutput_486F90D7.CubeGridToolOutput_486F90D7,False,/Engine/EngineMaterials/WorldGridMaterial|/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Brick_Clay_New|/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Metal_Chrome|/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Wood_Floor_Walnut_Polished|/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Wood_Floor_Walnut_Worn|/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Wood_Walnut|/Script/NavigationSystem,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,CubeGridToolOutput_5C3D79D5,StaticMesh,/Game/TopDownShooter/Maps/_GENERATED/malik/CubeGridToolOutput_5C3D79D5,/Game/TopDownShooter/Maps/_GENERATED/malik,/Game/TopDownShooter/Maps/_GENERATED/malik/CubeGridToolOutput_5C3D79D5.CubeGridToolOutput_5C3D79D5,False,/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Wood_Walnut|/Script/NavigationSystem,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,CubeGridToolOutput_6AD81E9E,StaticMesh,/Game/TopDownShooter/Maps/_GENERATED/malik/CubeGridToolOutput_6AD81E9E,/Game/TopDownShooter/Maps/_GENERATED/malik,/Game/TopDownShooter/Maps/_GENERATED/malik/CubeGridToolOutput_6AD81E9E.CubeGridToolOutput_6AD81E9E,False,/Engine/EngineMaterials/WorldGridMaterial|/Script/NavigationSystem,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,CubeGridToolOutput_6B94D04D,StaticMesh,/Game/TopDownShooter/Maps/_GENERATED/malik/CubeGridToolOutput_6B94D04D,/Game/TopDownShooter/Maps/_GENERATED/malik,/Game/TopDownShooter/Maps/_GENERATED/malik/CubeGridToolOutput_6B94D04D.CubeGridToolOutput_6B94D04D,False,/Engine/EngineMaterials/WorldGridMaterial|/Script/NavigationSystem,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,CubeGridToolOutput_78BD5808,StaticMesh,/Game/TopDownShooter/Maps/_GENERATED/malik/CubeGridToolOutput_78BD5808,/Game/TopDownShooter/Maps/_GENERATED/malik,/Game/TopDownShooter/Maps/_GENERATED/malik/CubeGridToolOutput_78BD5808.CubeGridToolOutput_78BD5808,False,/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Basic_Floor|/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Brick_Clay_New|/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Wood_Oak|/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Wood_Walnut|/Script/NavigationSystem,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,CubeGridToolOutput_985FE828,StaticMesh,/Game/TopDownShooter/Maps/_GENERATED/malik/CubeGridToolOutput_985FE828,/Game/TopDownShooter/Maps/_GENERATED/malik,/Game/TopDownShooter/Maps/_GENERATED/malik/CubeGridToolOutput_985FE828.CubeGridToolOutput_985FE828,False,/Engine/EngineMaterials/WorldGridMaterial|/Script/NavigationSystem,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,CubeGridToolOutput_A81A765E,StaticMesh,/Game/TopDownShooter/Maps/_GENERATED/malik/CubeGridToolOutput_A81A765E,/Game/TopDownShooter/Maps/_GENERATED/malik,/Game/TopDownShooter/Maps/_GENERATED/malik/CubeGridToolOutput_A81A765E.CubeGridToolOutput_A81A765E,False,/Engine/EngineMaterials/WorldGridMaterial|/Script/NavigationSystem,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,CubeGridToolOutput_B38D535B,StaticMesh,/Game/TopDownShooter/Maps/_GENERATED/malik/CubeGridToolOutput_B38D535B,/Game/TopDownShooter/Maps/_GENERATED/malik,/Game/TopDownShooter/Maps/_GENERATED/malik/CubeGridToolOutput_B38D535B.CubeGridToolOutput_B38D535B,False,/Engine/EngineMaterials/WorldGridMaterial|/Script/NavigationSystem,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,CubeGridToolOutput_E7617FD1,StaticMesh,/Game/TopDownShooter/Maps/_GENERATED/malik/CubeGridToolOutput_E7617FD1,/Game/TopDownShooter/Maps/_GENERATED/malik,/Game/TopDownShooter/Maps/_GENERATED/malik/CubeGridToolOutput_E7617FD1.CubeGridToolOutput_E7617FD1,False,/Engine/EngineMaterials/WorldGridMaterial|/Script/NavigationSystem,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,CubeGridToolOutput_F7328079,StaticMesh,/Game/TopDownShooter/Maps/_GENERATED/malik/CubeGridToolOutput_F7328079,/Game/TopDownShooter/Maps/_GENERATED/malik,/Game/TopDownShooter/Maps/_GENERATED/malik/CubeGridToolOutput_F7328079.CubeGridToolOutput_F7328079,False,/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Brick_Clay_New|/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Wood_Walnut|/Script/NavigationSystem,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,Cylinder_2BF5A45E,StaticMesh,/Game/TopDownShooter/Maps/_GENERATED/malik/Cylinder_2BF5A45E,/Game/TopDownShooter/Maps/_GENERATED/malik,/Game/TopDownShooter/Maps/_GENERATED/malik/Cylinder_2BF5A45E.Cylinder_2BF5A45E,False,/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Brick_Cut_Stone|/Script/NavigationSystem,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,Cylinder_76271BC8,StaticMesh,/Game/TopDownShooter/Maps/_GENERATED/malik/Cylinder_76271BC8,/Game/TopDownShooter/Maps/_GENERATED/malik,/Game/TopDownShooter/Maps/_GENERATED/malik/Cylinder_76271BC8.Cylinder_76271BC8,False,/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Brick_Cut_Stone|/Script/NavigationSystem,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,Extrude_17C5038F,StaticMesh,/Game/TopDownShooter/Maps/_GENERATED/malik/Extrude_17C5038F,/Game/TopDownShooter/Maps/_GENERATED/malik,/Game/TopDownShooter/Maps/_GENERATED/malik/Extrude_17C5038F.Extrude_17C5038F,False,/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Brick_Cut_Stone|/Script/NavigationSystem,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,Extrude_21A2A8E3,StaticMesh,/Game/TopDownShooter/Maps/_GENERATED/malik/Extrude_21A2A8E3,/Game/TopDownShooter/Maps/_GENERATED/malik,/Game/TopDownShooter/Maps/_GENERATED/malik/Extrude_21A2A8E3.Extrude_21A2A8E3,False,/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Brick_Cut_Stone|/Script/NavigationSystem,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,Extrude_34B3ABD4,StaticMesh,/Game/TopDownShooter/Maps/_GENERATED/malik/Extrude_34B3ABD4,/Game/TopDownShooter/Maps/_GENERATED/malik,/Game/TopDownShooter/Maps/_GENERATED/malik/Extrude_34B3ABD4.Extrude_34B3ABD4,False,/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Brick_Cut_Stone|/Script/NavigationSystem,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,Extrude_6E576483,StaticMesh,/Game/TopDownShooter/Maps/_GENERATED/malik/Extrude_6E576483,/Game/TopDownShooter/Maps/_GENERATED/malik,/Game/TopDownShooter/Maps/_GENERATED/malik/Extrude_6E576483.Extrude_6E576483,False,/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Brick_Cut_Stone|/Script/NavigationSystem,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,Extrude_A80A12EA,StaticMesh,/Game/TopDownShooter/Maps/_GENERATED/malik/Extrude_A80A12EA,/Game/TopDownShooter/Maps/_GENERATED/malik,/Game/TopDownShooter/Maps/_GENERATED/malik/Extrude_A80A12EA.Extrude_A80A12EA,False,/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Brick_Cut_Stone|/Script/NavigationSystem,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,Extrude_B470A822,StaticMesh,/Game/TopDownShooter/Maps/_GENERATED/malik/Extrude_B470A822,/Game/TopDownShooter/Maps/_GENERATED/malik,/Game/TopDownShooter/Maps/_GENERATED/malik/Extrude_B470A822.Extrude_B470A822,False,/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Brick_Cut_Stone|/Script/NavigationSystem,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,Extrude_B94D1677,StaticMesh,/Game/TopDownShooter/Maps/_GENERATED/malik/Extrude_B94D1677,/Game/TopDownShooter/Maps/_GENERATED/malik,/Game/TopDownShooter/Maps/_GENERATED/malik/Extrude_B94D1677.Extrude_B94D1677,False,/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Brick_Cut_Stone|/Script/NavigationSystem,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,Stairs_7F62ED08,StaticMesh,/Game/TopDownShooter/Maps/_GENERATED/malik/Stairs_7F62ED08,/Game/TopDownShooter/Maps/_GENERATED/malik,/Game/TopDownShooter/Maps/_GENERATED/malik/Stairs_7F62ED08.Stairs_7F62ED08,False,/Engine/EngineMaterials/WorldGridMaterial|/Script/NavigationSystem,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,Stairs_881AC07C,StaticMesh,/Game/TopDownShooter/Maps/_GENERATED/malik/Stairs_881AC07C,/Game/TopDownShooter/Maps/_GENERATED/malik,/Game/TopDownShooter/Maps/_GENERATED/malik/Stairs_881AC07C.Stairs_881AC07C,False,/Engine/EngineMaterials/WorldGridMaterial|/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Brick_Clay_New|/Script/NavigationSystem,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,Stairs_C0CD46F9,StaticMesh,/Game/TopDownShooter/Maps/_GENERATED/malik/Stairs_C0CD46F9,/Game/TopDownShooter/Maps/_GENERATED/malik,/Game/TopDownShooter/Maps/_GENERATED/malik/Stairs_C0CD46F9.Stairs_C0CD46F9,False,/Engine/EngineMaterials/WorldGridMaterial|/Script/NavigationSystem,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,AI_TestMap,World,/Game/TopDownShooter/Maps/AI_TestMap,/Game/TopDownShooter/Maps,/Game/TopDownShooter/Maps/AI_TestMap.AI_TestMap,False,/Engine/BasicShapes/Cube|/Engine/BasicShapes/Sphere|/Engine/EditorResources/LightIcons/S_LightError|/Game/TopDownShooter/Core/BP_FPSGameMode|/Script/NavigationSystem,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,MainMap,World,/Game/TopDownShooter/Maps/MainMap,/Game/TopDownShooter/Maps,/Game/TopDownShooter/Maps/MainMap.MainMap,False,/Engine/EditorResources/AudioIcons/S_AudioComponent|/Engine/EditorResources/AudioIcons/S_AudioComponent_AutoActivate|/Engine/EditorResources/LightIcons/S_LightError|/Engine/EngineMaterials/WorldGridMaterial|/Game/TopDownShooter/Core/BP_Enemy|/Game/TopDownShooter/Core/BP_EnemySpawner|/Game/TopDownShooter/Maps/_GENERATED/malik/CubeGridToolOutput_486F90D7|/Game/TopDownShooter/Ressources/Audio/A_InGame_BG_Music_Cue|/Game/TopDownShooter/Ressources/Character/MI_Manny_01|/Game/TopDownShooter/Ressources/Character/MI_Manny_02|/Game/TopDownShooter/Ressources/Fab/Megascans/3D/Coconut_tg3mfgrpa/Medium/tg3mfgrpa_tier_2|/Game/TopDownShooter/Ressources/SM_MatPreviewMesh_01|/Script/NavigationSystem,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,MainMap1,World,/Game/TopDownShooter/Maps/MainMap1,/Game/TopDownShooter/Maps,/Game/TopDownShooter/Maps/MainMap1.MainMap1,False,/Engine/EditorResources/AudioIcons/S_AudioComponent|/Engine/EditorResources/AudioIcons/S_AudioComponent_AutoActivate|/Engine/EditorResources/LightIcons/S_LightError|/Engine/EngineMaterials/WorldGridMaterial|/Game/TopDownShooter/Core/BP_Enemy|/Game/TopDownShooter/Core/BP_EnemySpawner|/Game/TopDownShooter/Maps/_GENERATED/malik/CubeGridToolOutput_02A99EA6|/Game/TopDownShooter/Maps/_GENERATED/malik/CubeGridToolOutput_486F90D7|/Game/TopDownShooter/Maps/_GENERATED/malik/CubeGridToolOutput_6B94D04D|/Game/TopDownShooter/Maps/_GENERATED/malik/CubeGridToolOutput_985FE828|/Game/TopDownShooter/Maps/_GENERATED/malik/CubeGridToolOutput_E7617FD1|/Game/TopDownShooter/Ressources/Audio/A_InGame_BG_Music_Cue|/Game/TopDownShooter/Ressources/Character/MI_Manny_01|/Game/TopDownShooter/Ressources/Character/MI_Manny_02|/Game/TopDownShooter/Ressources/Fab/Megascans/3D/Coconut_tg3mfgrpa/Medium/tg3mfgrpa_tier_2|/Game/TopDownShooter/Ressources/SM_MatPreviewMesh_01|/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Brick_Clay_New|/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Wood_Floor_Walnut_Polished|/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Wood_Floor_Walnut_Worn|/Script/NavigationSystem,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,ZM_BlackTide_ArtPass,World,/Game/TopDownShooter/Maps/ZM_BlackTide_ArtPass,/Game/TopDownShooter/Maps,/Game/TopDownShooter/Maps/ZM_BlackTide_ArtPass.ZM_BlackTide_ArtPass,False,/Engine/BasicShapes/Cube|/Engine/BasicShapes/Cylinder|/Engine/BasicShapes/Sphere|/Engine/EditorResources/LightIcons/S_LightError|/Engine/EngineMaterials/WorldGridMaterial|/Game/TopDownShooter/Core/BP_FPSGameMode|/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Brick_Clay_Beveled|/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Concrete_Grime|/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Glass|/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Metal_Brushed_Nickel|/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Wood_Floor_Walnut_Polished|/Script/NavigationSystem,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
