pack,category,review_state,score,score_reasons,asset_name,asset_class,package_name,package_path,object_path
Scene_UnfinishedBuilding,construction,SHORTLISTED,42,keyword:concrete;static_mesh;preferred_ruin_pack;mesh_naming;normal_path_depth,SM_Ind_Rub_Pile_Concrete_M_05,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Rub_Pile_Concrete_M_05/SM_Ind_Rub_Pile_Concrete_M_05,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Rub_Pile_Concrete_M_05,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Rub_Pile_Concrete_M_05/SM_Ind_Rub_Pile_Concrete_M_05.SM_Ind_Rub_Pile_Concrete_M_05
Scene_UnfinishedBuilding,debris_rubble,SHORTLISTED,50,keyword:debris;keyword:broken;static_mesh;preferred_ruin_pack;mesh_naming;normal_path_depth,SM_Ind_Rub_Debris_Concrete_Broken_01,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Rub_Debris_Concrete_Broken_01/SM_Ind_Rub_Debris_Concrete_Broken_01,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Rub_Debris_Concrete_Broken_01,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Rub_Debris_Concrete_Broken_01/SM_Ind_Rub_Debris_Concrete_Broken_01.SM_Ind_Rub_Debris_Concrete_Broken_01
Scene_UnfinishedBuilding,debris_rubble,SHORTLISTED,50,keyword:debris;keyword:broken;static_mesh;preferred_ruin_pack;mesh_naming;normal_path_depth,SM_Ind_Rub_Debris_Concrete_Broken_02,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Rub_Debris_Concrete_Broken_02/SM_Ind_Rub_Debris_Concrete_Broken_02,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Rub_Debris_Concrete_Broken_02,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Rub_Debris_Concrete_Broken_02/SM_Ind_Rub_Debris_Concrete_Broken_02.SM_Ind_Rub_Debris_Concrete_Broken_02
Scene_UnfinishedBuilding,debris_rubble,SHORTLISTED,50,keyword:debris;keyword:broken;static_mesh;preferred_ruin_pack;mesh_naming;normal_path_depth,SM_Ind_Rub_Debris_Concrete_Broken_03,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Rub_Debris_Concrete_Broken_03/SM_Ind_Rub_Debris_Concrete_Broken_03,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Rub_Debris_Concrete_Broken_03,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Rub_Debris_Concrete_Broken_03/SM_Ind_Rub_Debris_Concrete_Broken_03.SM_Ind_Rub_Debris_Concrete_Broken_03
Scene_UnfinishedBuilding,debris_rubble,SHORTLISTED,50,keyword:debris;keyword:broken;static_mesh;preferred_ruin_pack;mesh_naming;normal_path_depth,SM_Ind_Rub_Debris_Concrete_Broken_04,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Rub_Debris_Concrete_Broken_04/SM_Ind_Rub_Debris_Concrete_Broken_04,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Rub_Debris_Concrete_Broken_04,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Rub_Debris_Concrete_Broken_04/SM_Ind_Rub_Debris_Concrete_Broken_04.SM_Ind_Rub_Debris_Concrete_Broken_04
Scene_UnfinishedBuilding,debris_rubble,SHORTLISTED,50,keyword:debris;keyword:broken;static_mesh;preferred_ruin_pack;mesh_naming;normal_path_depth,SM_Ind_Rub_Debris_Concrete_Broken_05,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Rub_Debris_Concrete_Broken_05/SM_Ind_Rub_Debris_Concrete_Broken_05,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Rub_Debris_Concrete_Broken_05,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Rub_Debris_Concrete_Broken_05/SM_Ind_Rub_Debris_Concrete_Broken_05.SM_Ind_Rub_Debris_Concrete_Broken_05
Scene_UnfinishedBuilding,debris_rubble,SHORTLISTED,50,keyword:debris;keyword:broken;static_mesh;preferred_ruin_pack;mesh_naming;normal_path_depth,SM_Ind_Rub_Debris_Concrete_Broken_06,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Rub_Debris_Concrete_Broken_06/SM_Ind_Rub_Debris_Concrete_Broken_06,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Rub_Debris_Concrete_Broken_06,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Rub_Debris_Concrete_Broken_06/SM_Ind_Rub_Debris_Concrete_Broken_06.SM_Ind_Rub_Debris_Concrete_Broken_06
Scene_UnfinishedBuilding,debris_rubble,SHORTLISTED,42,keyword:rubble;static_mesh;preferred_ruin_pack;mesh_naming;normal_path_depth,SM_Ind_Con_Pile_Rubble_Gravel_Patch_01,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Con_Pile_Rubble_Gravel_Patch_01/SM_Ind_Con_Pile_Rubble_Gravel_Patch_01,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Con_Pile_Rubble_Gravel_Patch_01,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Con_Pile_Rubble_Gravel_Patch_01/SM_Ind_Con_Pile_Rubble_Gravel_Patch_01.SM_Ind_Con_Pile_Rubble_Gravel_Patch_01
Scene_UnfinishedBuilding,debris_rubble,SHORTLISTED,42,keyword:debris;static_mesh;preferred_ruin_pack;mesh_naming;normal_path_depth,SM_Ind_Con_Storeage_Sack_Debris_M_01,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Con_Storeage_Sack_Debris_M_01/SM_Ind_Con_Storeage_Sack_Debris_M_01,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Con_Storeage_Sack_Debris_M_01,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Con_Storeage_Sack_Debris_M_01/SM_Ind_Con_Storeage_Sack_Debris_M_01.SM_Ind_Con_Storeage_Sack_Debris_M_01
Scene_UnfinishedBuilding,debris_rubble,SHORTLISTED,42,keyword:debris;static_mesh;preferred_ruin_pack;mesh_naming;normal_path_depth,SM_Ind_Rub_Debris_Concrete_S_01,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Rub_Debris_Concrete_S_01/SM_Ind_Rub_Debris_Concrete_S_01,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Rub_Debris_Concrete_S_01,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Rub_Debris_Concrete_S_01/SM_Ind_Rub_Debris_Concrete_S_01.SM_Ind_Rub_Debris_Concrete_S_01
Scene_UnfinishedBuilding,debris_rubble,SHORTLISTED,42,keyword:debris;static_mesh;preferred_ruin_pack;mesh_naming;normal_path_depth,SM_Ind_Rub_Debris_Concrete_S_02,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Rub_Debris_Concrete_S_02/SM_Ind_Rub_Debris_Concrete_S_02,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Rub_Debris_Concrete_S_02,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Rub_Debris_Concrete_S_02/SM_Ind_Rub_Debris_Concrete_S_02.SM_Ind_Rub_Debris_Concrete_S_02
Scene_UnfinishedBuilding,debris_rubble,SHORTLISTED,42,keyword:debris;static_mesh;preferred_ruin_pack;mesh_naming;normal_path_depth,SM_Ind_Rub_Debris_Concrete_S_03,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Rub_Debris_Concrete_S_03/SM_Ind_Rub_Debris_Concrete_S_03,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Rub_Debris_Concrete_S_03,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Rub_Debris_Concrete_S_03/SM_Ind_Rub_Debris_Concrete_S_03.SM_Ind_Rub_Debris_Concrete_S_03
Scene_UnfinishedBuilding,debris_rubble,SHORTLISTED,42,keyword:debris;static_mesh;preferred_ruin_pack;mesh_naming;normal_path_depth,SM_Ind_Rub_Pile_Debris_Concrete_M_05,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Rub_Pile_Debris_Concrete_M_05/SM_Ind_Rub_Pile_Debris_Concrete_M_05,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Rub_Pile_Debris_Concrete_M_05,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Rub_Pile_Debris_Concrete_M_05/SM_Ind_Rub_Pile_Debris_Concrete_M_05.SM_Ind_Rub_Pile_Debris_Concrete_M_05
Scene_UnfinishedBuilding,debris_rubble,SHORTLISTED,42,keyword:debris;static_mesh;preferred_ruin_pack;mesh_naming;normal_path_depth,SM_Ind_Rub_Pile_Debris_Gravel_M_01,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Rub_Pile_Debris_Gravel_M_01/SM_Ind_Rub_Pile_Debris_Gravel_M_01,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Rub_Pile_Debris_Gravel_M_01,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Rub_Pile_Debris_Gravel_M_01/SM_Ind_Rub_Pile_Debris_Gravel_M_01.SM_Ind_Rub_Pile_Debris_Gravel_M_01
CitySampleBuildings,door_window,SHORTLISTED,26,keyword:entrance;static_mesh;preferred_city_pack;mesh_naming;penalty:sample;normal_path_depth,SM_BLDG_CHA_L01_A_Entrance_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHa_L1_A/Mesh/SM_BLDG_CHA_L01_A_Entrance_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHa_L1_A/Mesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHa_L1_A/Mesh/SM_BLDG_CHA_L01_A_Entrance_01_N1.SM_BLDG_CHA_L01_A_Entrance_01_N1
CitySampleBuildings,door_window,SHORTLISTED,26,keyword:entrance;static_mesh;preferred_city_pack;mesh_naming;penalty:sample;normal_path_depth,SM_BLDG_CHA_L02_A_Entrance_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L2_A/Mesh/SM_BLDG_CHA_L02_A_Entrance_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L2_A/Mesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L2_A/Mesh/SM_BLDG_CHA_L02_A_Entrance_01_N1.SM_BLDG_CHA_L02_A_Entrance_01_N1
CitySampleBuildings,door_window,SHORTLISTED,26,keyword:entrance;static_mesh;preferred_city_pack;mesh_naming;penalty:sample;normal_path_depth,SM_BLDG_CHB_L01_A_Entrance_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L1_A/Mesh/SM_BLDG_CHB_L01_A_Entrance_01_N1,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L1_A/Mesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L1_A/Mesh/SM_BLDG_CHB_L01_A_Entrance_01_N1.SM_BLDG_CHB_L01_A_Entrance_01_N1
CitySampleBuildings,door_window,SHORTLISTED,26,keyword:entrance;static_mesh;preferred_city_pack;mesh_naming;penalty:sample;normal_path_depth,SM_BLDG_CHB_L03_A_Entrance_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L3_A/Mesh/SM_BLDG_CHB_L03_A_Entrance_01_N1,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L3_A/Mesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L3_A/Mesh/SM_BLDG_CHB_L03_A_Entrance_01_N1.SM_BLDG_CHB_L03_A_Entrance_01_N1
CitySampleBuildings,door_window,SHORTLISTED,26,keyword:entrance;static_mesh;preferred_city_pack;mesh_naming;penalty:sample;normal_path_depth,SM_BLDG_CHB_L03_A_Entrance_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L3_A/Mesh/SM_BLDG_CHB_L03_A_Entrance_02_N1,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L3_A/Mesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L3_A/Mesh/SM_BLDG_CHB_L03_A_Entrance_02_N1.SM_BLDG_CHB_L03_A_Entrance_02_N1
CitySampleBuildings,door_window,SHORTLISTED,26,keyword:entrance;static_mesh;preferred_city_pack;mesh_naming;penalty:sample;normal_path_depth,SM_BLDG_CHC_L01_A_Entrance_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/C/Kit_Bldg_CHC_L1_A/Mesh/SM_BLDG_CHC_L01_A_Entrance_01_N1,/Game/CitySampleBuildings/Building/CH/C/Kit_Bldg_CHC_L1_A/Mesh,/Game/CitySampleBuildings/Building/CH/C/Kit_Bldg_CHC_L1_A/Mesh/SM_BLDG_CHC_L01_A_Entrance_01_N1.SM_BLDG_CHC_L01_A_Entrance_01_N1
CitySampleBuildings,door_window,SHORTLISTED,26,keyword:entrance;static_mesh;preferred_city_pack;mesh_naming;penalty:sample;normal_path_depth,SM_BLDG_CHC_L02_A_Entrance_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/C/Kit_Bldg_CHC_L2_A/Mesh/SM_BLDG_CHC_L02_A_Entrance_01_N1,/Game/CitySampleBuildings/Building/CH/C/Kit_Bldg_CHC_L2_A/Mesh,/Game/CitySampleBuildings/Building/CH/C/Kit_Bldg_CHC_L2_A/Mesh/SM_BLDG_CHC_L02_A_Entrance_01_N1.SM_BLDG_CHC_L02_A_Entrance_01_N1
CitySampleBuildings,door_window,SHORTLISTED,26,keyword:entrance;static_mesh;preferred_city_pack;mesh_naming;penalty:sample;normal_path_depth,SM_BLDG_CHC_L03_A_Entrance_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/C/Kit_Bldg_CHC_L3_A/Mesh/SM_BLDG_CHC_L03_A_Entrance_01_N1,/Game/CitySampleBuildings/Building/CH/C/Kit_Bldg_CHC_L3_A/Mesh,/Game/CitySampleBuildings/Building/CH/C/Kit_Bldg_CHC_L3_A/Mesh/SM_BLDG_CHC_L03_A_Entrance_01_N1.SM_BLDG_CHC_L03_A_Entrance_01_N1
CitySampleBuildings,door_window,SHORTLISTED,26,keyword:entrance;static_mesh;preferred_city_pack;mesh_naming;penalty:sample;normal_path_depth,SM_BLDG_CHC_L05_A_Entrance_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/C/Kit_Bldg_CHC_L5_A/Mesh/SM_BLDG_CHC_L05_A_Entrance_01_N1,/Game/CitySampleBuildings/Building/CH/C/Kit_Bldg_CHC_L5_A/Mesh,/Game/CitySampleBuildings/Building/CH/C/Kit_Bldg_CHC_L5_A/Mesh/SM_BLDG_CHC_L05_A_Entrance_01_N1.SM_BLDG_CHC_L05_A_Entrance_01_N1
CitySampleBuildings,door_window,SHORTLISTED,26,keyword:entrance;static_mesh;preferred_city_pack;mesh_naming;penalty:sample;normal_path_depth,SM_BLDG_CHD_L1_A_Entrance_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/D/Kit_Bldg_CHD_L1_A/Mesh/SM_BLDG_CHD_L1_A_Entrance_01_N1,/Game/CitySampleBuildings/Building/CH/D/Kit_Bldg_CHD_L1_A/Mesh,/Game/CitySampleBuildings/Building/CH/D/Kit_Bldg_CHD_L1_A/Mesh/SM_BLDG_CHD_L1_A_Entrance_01_N1.SM_BLDG_CHD_L1_A_Entrance_01_N1
CitySampleBuildings,door_window,SHORTLISTED,26,keyword:entrance;static_mesh;preferred_city_pack;mesh_naming;penalty:sample;normal_path_depth,SM_BLDG_CHE_L1_A_Entrance_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/E/Kit_Bldg_CHE_L1_A/Mesh/SM_BLDG_CHE_L1_A_Entrance_01_N1,/Game/CitySampleBuildings/Building/CH/E/Kit_Bldg_CHE_L1_A/Mesh,/Game/CitySampleBuildings/Building/CH/E/Kit_Bldg_CHE_L1_A/Mesh/SM_BLDG_CHE_L1_A_Entrance_01_N1.SM_BLDG_CHE_L1_A_Entrance_01_N1
CitySampleBuildings,door_window,SHORTLISTED,26,keyword:entrance;static_mesh;preferred_city_pack;mesh_naming;penalty:sample;normal_path_depth,SM_BLDG_CHE_L1_A_Entrance_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/E/Kit_Bldg_CHE_L1_A/Mesh/SM_BLDG_CHE_L1_A_Entrance_02_N1,/Game/CitySampleBuildings/Building/CH/E/Kit_Bldg_CHE_L1_A/Mesh,/Game/CitySampleBuildings/Building/CH/E/Kit_Bldg_CHE_L1_A/Mesh/SM_BLDG_CHE_L1_A_Entrance_02_N1.SM_BLDG_CHE_L1_A_Entrance_02_N1
CitySampleBuildings,door_window,SHORTLISTED,26,keyword:entrance;static_mesh;preferred_city_pack;mesh_naming;penalty:sample;normal_path_depth,SM_BLDG_CHE_L1_A_Entrance_03_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/E/Kit_Bldg_CHE_L1_A/Mesh/SM_BLDG_CHE_L1_A_Entrance_03_N1,/Game/CitySampleBuildings/Building/CH/E/Kit_Bldg_CHE_L1_A/Mesh,/Game/CitySampleBuildings/Building/CH/E/Kit_Bldg_CHE_L1_A/Mesh/SM_BLDG_CHE_L1_A_Entrance_03_N1.SM_BLDG_CHE_L1_A_Entrance_03_N1
CitySampleBuildings,door_window,SHORTLISTED,26,keyword:entrance;static_mesh;preferred_city_pack;mesh_naming;penalty:sample;normal_path_depth,SM_BLDG_CHE_L1_A_Entrance_04_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/E/Kit_Bldg_CHE_L1_A/Mesh/SM_BLDG_CHE_L1_A_Entrance_04_N1,/Game/CitySampleBuildings/Building/CH/E/Kit_Bldg_CHE_L1_A/Mesh,/Game/CitySampleBuildings/Building/CH/E/Kit_Bldg_CHE_L1_A/Mesh/SM_BLDG_CHE_L1_A_Entrance_04_N1.SM_BLDG_CHE_L1_A_Entrance_04_N1
CitySampleBuildings,door_window,SHORTLISTED,26,keyword:entrance;static_mesh;preferred_city_pack;mesh_naming;penalty:sample;normal_path_depth,SM_BLDG_CHE_L1_A_Entrance_05_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/E/Kit_Bldg_CHE_L1_A/Mesh/SM_BLDG_CHE_L1_A_Entrance_05_N1,/Game/CitySampleBuildings/Building/CH/E/Kit_Bldg_CHE_L1_A/Mesh,/Game/CitySampleBuildings/Building/CH/E/Kit_Bldg_CHE_L1_A/Mesh/SM_BLDG_CHE_L1_A_Entrance_05_N1.SM_BLDG_CHE_L1_A_Entrance_05_N1
CitySampleBuildings,door_window,SHORTLISTED,26,keyword:entrance;static_mesh;preferred_city_pack;mesh_naming;penalty:sample;normal_path_depth,SM_BLDG_CHE_L1_A_Entrance_06_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/E/Kit_Bldg_CHE_L1_A/Mesh/SM_BLDG_CHE_L1_A_Entrance_06_N1,/Game/CitySampleBuildings/Building/CH/E/Kit_Bldg_CHE_L1_A/Mesh,/Game/CitySampleBuildings/Building/CH/E/Kit_Bldg_CHE_L1_A/Mesh/SM_BLDG_CHE_L1_A_Entrance_06_N1.SM_BLDG_CHE_L1_A_Entrance_06_N1
CitySampleBuildings,door_window,SHORTLISTED,26,keyword:entrance;static_mesh;preferred_city_pack;mesh_naming;penalty:sample;normal_path_depth,SM_BLDG_CHE_L2_A_Entrance_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/E/Kit_Bldg_CHE_L2_A/Mesh/SM_BLDG_CHE_L2_A_Entrance_02_N1,/Game/CitySampleBuildings/Building/CH/E/Kit_Bldg_CHE_L2_A/Mesh,/Game/CitySampleBuildings/Building/CH/E/Kit_Bldg_CHE_L2_A/Mesh/SM_BLDG_CHE_L2_A_Entrance_02_N1.SM_BLDG_CHE_L2_A_Entrance_02_N1
CitySampleBuildings,door_window,SHORTLISTED,26,keyword:entrance;static_mesh;preferred_city_pack;mesh_naming;penalty:sample;normal_path_depth,SM_BLDG_CHE_L2_A_Entrance_03_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/E/Kit_Bldg_CHE_L2_A/Mesh/SM_BLDG_CHE_L2_A_Entrance_03_N1,/Game/CitySampleBuildings/Building/CH/E/Kit_Bldg_CHE_L2_A/Mesh,/Game/CitySampleBuildings/Building/CH/E/Kit_Bldg_CHE_L2_A/Mesh/SM_BLDG_CHE_L2_A_Entrance_03_N1.SM_BLDG_CHE_L2_A_Entrance_03_N1
CitySampleBuildings,door_window,SHORTLISTED,26,keyword:entrance;static_mesh;preferred_city_pack;mesh_naming;penalty:sample;normal_path_depth,SM_BLDG_CHF_L01_A_Entrance_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/F/Kit_Bldg_CHF_L1_A/Mesh/SM_BLDG_CHF_L01_A_Entrance_01_N1,/Game/CitySampleBuildings/Building/CH/F/Kit_Bldg_CHF_L1_A/Mesh,/Game/CitySampleBuildings/Building/CH/F/Kit_Bldg_CHF_L1_A/Mesh/SM_BLDG_CHF_L01_A_Entrance_01_N1.SM_BLDG_CHF_L01_A_Entrance_01_N1
CitySampleBuildings,door_window,SHORTLISTED,26,keyword:entrance;static_mesh;preferred_city_pack;mesh_naming;penalty:sample;normal_path_depth,SM_BLDG_CHF_L01_A_Entrance_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/F/Kit_Bldg_CHF_L1_A/Mesh/SM_BLDG_CHF_L01_A_Entrance_02_N1,/Game/CitySampleBuildings/Building/CH/F/Kit_Bldg_CHF_L1_A/Mesh,/Game/CitySampleBuildings/Building/CH/F/Kit_Bldg_CHF_L1_A/Mesh/SM_BLDG_CHF_L01_A_Entrance_02_N1.SM_BLDG_CHF_L01_A_Entrance_02_N1
CitySampleBuildings,door_window,SHORTLISTED,26,keyword:entrance;static_mesh;preferred_city_pack;mesh_naming;penalty:sample;normal_path_depth,SM_BLDG_CHG_L01_A_Entrance_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/G/Kit_Bldg_CHG_L1_A/Mesh/SM_BLDG_CHG_L01_A_Entrance_01_N1,/Game/CitySampleBuildings/Building/CH/G/Kit_Bldg_CHG_L1_A/Mesh,/Game/CitySampleBuildings/Building/CH/G/Kit_Bldg_CHG_L1_A/Mesh/SM_BLDG_CHG_L01_A_Entrance_01_N1.SM_BLDG_CHG_L01_A_Entrance_01_N1
CitySampleBuildings,door_window,SHORTLISTED,26,keyword:entrance;static_mesh;preferred_city_pack;mesh_naming;penalty:sample;normal_path_depth,SM_BLDG_CHI_L1_A_Entrance_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/I/Kit_Bldg_CHI_L1_A/Mesh/SM_BLDG_CHI_L1_A_Entrance_01_N1,/Game/CitySampleBuildings/Building/CH/I/Kit_Bldg_CHI_L1_A/Mesh,/Game/CitySampleBuildings/Building/CH/I/Kit_Bldg_CHI_L1_A/Mesh/SM_BLDG_CHI_L1_A_Entrance_01_N1.SM_BLDG_CHI_L1_A_Entrance_01_N1
CitySampleBuildings,door_window,SHORTLISTED,26,keyword:entrance;static_mesh;preferred_city_pack;mesh_naming;penalty:sample;normal_path_depth,SM_BLDG_CHI_L1_A_Entrance_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/I/Kit_Bldg_CHI_L1_A/Mesh/SM_BLDG_CHI_L1_A_Entrance_02_N1,/Game/CitySampleBuildings/Building/CH/I/Kit_Bldg_CHI_L1_A/Mesh,/Game/CitySampleBuildings/Building/CH/I/Kit_Bldg_CHI_L1_A/Mesh/SM_BLDG_CHI_L1_A_Entrance_02_N1.SM_BLDG_CHI_L1_A_Entrance_02_N1
CitySampleBuildings,door_window,SHORTLISTED,26,keyword:entrance;static_mesh;preferred_city_pack;mesh_naming;penalty:sample;normal_path_depth,SM_BLDG_CHJ_L1_A1_Entrance_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/J/Kit_Bldg_CHJ_L1_A/Mesh/SM_BLDG_CHJ_L1_A1_Entrance_01_N1,/Game/CitySampleBuildings/Building/CH/J/Kit_Bldg_CHJ_L1_A/Mesh,/Game/CitySampleBuildings/Building/CH/J/Kit_Bldg_CHJ_L1_A/Mesh/SM_BLDG_CHJ_L1_A1_Entrance_01_N1.SM_BLDG_CHJ_L1_A1_Entrance_01_N1
CitySampleBuildings,door_window,SHORTLISTED,26,keyword:entrance;static_mesh;preferred_city_pack;mesh_naming;penalty:sample;normal_path_depth,SM_BLDG_NYA_L1_A_Entrance_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L1_A/Mesh/SM_BLDG_NYA_L1_A_Entrance_01_N1,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L1_A/Mesh,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L1_A/Mesh/SM_BLDG_NYA_L1_A_Entrance_01_N1.SM_BLDG_NYA_L1_A_Entrance_01_N1
CitySampleBuildings,door_window,SHORTLISTED,26,keyword:entrance;static_mesh;preferred_city_pack;mesh_naming;penalty:sample;normal_path_depth,SM_BLDG_NYA_L1_A_Entrance_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L1_A/Mesh/SM_BLDG_NYA_L1_A_Entrance_02_N1,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L1_A/Mesh,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L1_A/Mesh/SM_BLDG_NYA_L1_A_Entrance_02_N1.SM_BLDG_NYA_L1_A_Entrance_02_N1
CitySampleBuildings,door_window,SHORTLISTED,26,keyword:entrance;static_mesh;preferred_city_pack;mesh_naming;penalty:sample;normal_path_depth,SM_BLDG_NYA_L1_A_Entrance_03_N1,StaticMesh,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L1_A/Mesh/SM_BLDG_NYA_L1_A_Entrance_03_N1,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L1_A/Mesh,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L1_A/Mesh/SM_BLDG_NYA_L1_A_Entrance_03_N1.SM_BLDG_NYA_L1_A_Entrance_03_N1
