review_id,decision,role,asset_name,object_path,basis,notes
M0188,APPROVED,ROOF_MODULE,Roof_HeroMidSFATriangle_A01_01,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroMidSFATriangle_A01_01.Roof_HeroMidSFATriangle_A01_01,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0189,REJECTED,ROOF_MODULE,Roof_HeroMidSFATriangle_A01_02,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroMidSFATriangle_A01_02.Roof_HeroMidSFATriangle_A01_02,AUTO_POLICY,Excluded from the production set to limit redundant variants and generator complexity.
M0190,APPROVED,ROOF_MODULE,Roof_HeroMidSFCTriangleB01_01,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroMidSFCTriangleB01_01.Roof_HeroMidSFCTriangleB01_01,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0191,REJECTED,ROOF_MODULE,Roof_HeroMidSFCTriangleB01_02,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroMidSFCTriangleB01_02.Roof_HeroMidSFCTriangleB01_02,AUTO_POLICY,Excluded from the production set to limit redundant variants and generator complexity.
M0192,REJECTED,ROOF_MODULE,Roof_HeroMidSFCTriangleB01_03,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroMidSFCTriangleB01_03.Roof_HeroMidSFCTriangleB01_03,AUTO_POLICY,Excluded from the production set to limit redundant variants and generator complexity.
M0193,REJECTED,ROOF_MODULE,Roof_HeroMidSFCTriangleB01_04,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroMidSFCTriangleB01_04.Roof_HeroMidSFCTriangleB01_04,AUTO_POLICY,Excluded from the production set to limit redundant variants and generator complexity.
M0194,APPROVED,STRUCTURAL_MODULE,SM_Ind_Con_Beams_Ceiling_Concrete_Rough_01,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Con_Beams_Ceiling_Concrete_Rough_01/SM_Ind_Con_Beams_Ceiling_Concrete_Rough_01.SM_Ind_Con_Beams_Ceiling_Concrete_Rough_01,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0195,APPROVED,STRUCTURAL_MODULE,SM_Ind_Con_Beams_Ceiling_Concrete_Rough_02,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Con_Beams_Ceiling_Concrete_Rough_02/SM_Ind_Con_Beams_Ceiling_Concrete_Rough_02.SM_Ind_Con_Beams_Ceiling_Concrete_Rough_02,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0196,APPROVED,STRUCTURAL_MODULE,SM_Ind_Con_Beams_Ceiling_Concrete_Rough_03,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Con_Beams_Ceiling_Concrete_Rough_03/SM_Ind_Con_Beams_Ceiling_Concrete_Rough_03.SM_Ind_Con_Beams_Ceiling_Concrete_Rough_03,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0197,APPROVED,STRUCTURAL_MODULE,SM_Ind_Con_Beams_Ceiling_Concrete_Worn_01,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Con_Beams_Ceiling_Concrete_Worn_01/SM_Ind_Con_Beams_Ceiling_Concrete_Worn_01.SM_Ind_Con_Beams_Ceiling_Concrete_Worn_01,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0198,APPROVED,STRUCTURAL_MODULE,SM_Ind_Con_Beams_Ceiling_Concrete_Worn_02,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Con_Beams_Ceiling_Concrete_Worn_02/SM_Ind_Con_Beams_Ceiling_Concrete_Worn_02.SM_Ind_Con_Beams_Ceiling_Concrete_Worn_02,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0199,APPROVED,STRUCTURAL_MODULE,SM_Ind_Con_Beams_Ceiling_Concrete_Worn_03,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Con_Beams_Ceiling_Concrete_Worn_03/SM_Ind_Con_Beams_Ceiling_Concrete_Worn_03.SM_Ind_Con_Beams_Ceiling_Concrete_Worn_03,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0200,APPROVED,STRUCTURAL_MODULE,SM_Ind_Unf_FloorPlane_01,/Game/Scene_UnfinishedBuilding/Assets/Custom/Ind_Unf__FloorPlane_01/SM_Ind_Unf_FloorPlane_01.SM_Ind_Unf_FloorPlane_01,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0201,APPROVED,STRUCTURAL_MODULE,SM_Ind_Unf_FloorPlane_02,/Game/Scene_UnfinishedBuilding/Assets/Custom/Ind_Unf__FloorPlane_02/SM_Ind_Unf_FloorPlane_02.SM_Ind_Unf_FloorPlane_02,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0202,APPROVED,STRUCTURAL_MODULE,SM_Ind_Unf_Pillar_01,/Game/Scene_UnfinishedBuilding/Assets/Custom/Ind_Unf__Pillar_01/SM_Ind_Unf_Pillar_01.SM_Ind_Unf_Pillar_01,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0203,APPROVED,STRUCTURAL_MODULE,SM_Ind_Unf_Ceiling_01,/Game/Scene_UnfinishedBuilding/Assets/Custom/Ind_Unf_Ceiling_01/SM_Ind_Unf_Ceiling_01.SM_Ind_Unf_Ceiling_01,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0204,APPROVED,STRUCTURAL_MODULE,SM_Ind_Con_Pillar_Concrete_Round_01,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Con_Pillar_Concrete_Round_01/SM_Ind_Con_Pillar_Concrete_Round_01.SM_Ind_Con_Pillar_Concrete_Round_01,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0205,APPROVED,STRUCTURAL_MODULE,SM_Ind_Con_Pillar_Round_Concrete_01,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Con_Pillar_Round_Concrete_01/SM_Ind_Con_Pillar_Round_Concrete_01.SM_Ind_Con_Pillar_Round_Concrete_01,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0206,APPROVED,STRUCTURAL_MODULE,SM_Ind_Con_Pillar_Round_Concrete_02,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Con_Pillar_Round_Concrete_02/SM_Ind_Con_Pillar_Round_Concrete_02.SM_Ind_Con_Pillar_Round_Concrete_02,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0207,APPROVED,STRUCTURAL_MODULE,SM_Ind_Con_Pillar_Square_Concrete_Stained_01,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Con_Pillar_Square_Concrete_Stained_01/SM_Ind_Con_Pillar_Square_Concrete_Stained_01.SM_Ind_Con_Pillar_Square_Concrete_Stained_01,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0208,APPROVED,STRUCTURAL_MODULE,SM_Ind_War_Light_Ceiling_Metal_Hanging_02,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_War_Light_Ceiling_Metal_Hanging_02/SM_Ind_War_Light_Ceiling_Metal_Hanging_02.SM_Ind_War_Light_Ceiling_Metal_Hanging_02,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0209,APPROVED,STRUCTURAL_MODULE,SM_BLDG_CHA_L10_A_Column_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L10_A/Mesh/SM_BLDG_CHA_L10_A_Column_01_N1.SM_BLDG_CHA_L10_A_Column_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0210,APPROVED,STRUCTURAL_MODULE,SM_BLDG_CHA_L11_A_Column_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L11_A/Mesh/SM_BLDG_CHA_L11_A_Column_01_N1.SM_BLDG_CHA_L11_A_Column_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0211,APPROVED,STRUCTURAL_MODULE,SM_BLDG_CHA_L12_A_Column_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L12_A/Mesh/SM_BLDG_CHA_L12_A_Column_01_N1.SM_BLDG_CHA_L12_A_Column_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0212,APPROVED,STRUCTURAL_MODULE,SM_BLDG_CHA_L13_A_Column_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L13_A/Mesh/SM_BLDG_CHA_L13_A_Column_01_N1.SM_BLDG_CHA_L13_A_Column_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0213,APPROVED,STRUCTURAL_MODULE,SM_BLDG_CHA_L14_A_Column_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L14_A/Mesh/SM_BLDG_CHA_L14_A_Column_01_N1.SM_BLDG_CHA_L14_A_Column_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0214,RESERVE,STRUCTURAL_MODULE,SM_BLDG_CHA_L15_A_Column_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L15_A/Mesh/SM_BLDG_CHA_L15_A_Column_01_N1.SM_BLDG_CHA_L15_A_Column_01_N1,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
M0215,RESERVE,STRUCTURAL_MODULE,SM_BLDG_CHA_L16_A_Column_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L16_A/Mesh/SM_BLDG_CHA_L16_A_Column_01_N1.SM_BLDG_CHA_L16_A_Column_01_N1,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
M0216,RESERVE,STRUCTURAL_MODULE,SM_BLDG_CHA_L17_A_Column_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L17_A/Mesh/SM_BLDG_CHA_L17_A_Column_01_N1.SM_BLDG_CHA_L17_A_Column_01_N1,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
M0217,RESERVE,STRUCTURAL_MODULE,SM_BLDG_CHA_L18_A_Column_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L18_A/Mesh/SM_BLDG_CHA_L18_A_Column_01_N1.SM_BLDG_CHA_L18_A_Column_01_N1,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
M0218,RESERVE,STRUCTURAL_MODULE,SM_BLDG_CHA_L18_A_Column_02_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L18_A/Mesh/SM_BLDG_CHA_L18_A_Column_02_N1.SM_BLDG_CHA_L18_A_Column_02_N1,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
M0219,RESERVE,STRUCTURAL_MODULE,SM_BLDG_CHA_L01_A_Column_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHa_L1_A/Mesh/SM_BLDG_CHA_L01_A_Column_01_N1.SM_BLDG_CHA_L01_A_Column_01_N1,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
M0220,RESERVE,STRUCTURAL_MODULE,SM_BLDG_CHA_L20_A_Column_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L20_A/Mesh/SM_BLDG_CHA_L20_A_Column_01_N1.SM_BLDG_CHA_L20_A_Column_01_N1,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
M0221,RESERVE,STRUCTURAL_MODULE,SM_BLDG_CHA_L20_A_Column_02_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L20_A/Mesh/SM_BLDG_CHA_L20_A_Column_02_N1.SM_BLDG_CHA_L20_A_Column_02_N1,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
M0222,RESERVE,STRUCTURAL_MODULE,SM_BLDG_CHA_L20_A_Column_03_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L20_A/Mesh/SM_BLDG_CHA_L20_A_Column_03_N1.SM_BLDG_CHA_L20_A_Column_03_N1,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
M0223,RESERVE,STRUCTURAL_MODULE,SM_BLDG_CHA_L21_A_Column_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHa_L21_A/Mesh/SM_BLDG_CHA_L21_A_Column_01_N1.SM_BLDG_CHA_L21_A_Column_01_N1,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
M0224,REJECTED,STRUCTURAL_MODULE,SM_BLDG_CHA_L02_A_Column_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L2_A/Mesh/SM_BLDG_CHA_L02_A_Column_01_N1.SM_BLDG_CHA_L02_A_Column_01_N1,AUTO_POLICY,Excluded from the production set to limit redundant variants and generator complexity.
M0225,REJECTED,STRUCTURAL_MODULE,SM_BLDG_CHA_L02_A_Column_02_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L2_A/Mesh/SM_BLDG_CHA_L02_A_Column_02_N1.SM_BLDG_CHA_L02_A_Column_02_N1,AUTO_POLICY,Excluded from the production set to limit redundant variants and generator complexity.
M0226,REJECTED,STRUCTURAL_MODULE,SM_BLDG_CHA_L03_A_Column_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L3_A/Mesh/SM_BLDG_CHA_L03_A_Column_01_N1.SM_BLDG_CHA_L03_A_Column_01_N1,AUTO_POLICY,Excluded from the production set to limit redundant variants and generator complexity.
M0227,REJECTED,STRUCTURAL_MODULE,SM_BLDG_CHA_L03_A_Column_02_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L3_A/Mesh/SM_BLDG_CHA_L03_A_Column_02_N1.SM_BLDG_CHA_L03_A_Column_02_N1,AUTO_POLICY,Excluded from the production set to limit redundant variants and generator complexity.
M0228,REJECTED,STRUCTURAL_MODULE,SM_BLDG_CHA_L04_A_Column_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L4_A/Mesh/SM_BLDG_CHA_L04_A_Column_01_N1.SM_BLDG_CHA_L04_A_Column_01_N1,AUTO_POLICY,Excluded from the production set to limit redundant variants and generator complexity.
M0229,REJECTED,STRUCTURAL_MODULE,SM_BLDG_CHA_L05_A_Column_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L5_A/Mesh/SM_BLDG_CHA_L05_A_Column_01_N1.SM_BLDG_CHA_L05_A_Column_01_N1,AUTO_POLICY,Excluded from the production set to limit redundant variants and generator complexity.
M0230,APPROVED,FACADE_MODULE,SM_BLDG_CHA_L10_A_Wall_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L10_A/Mesh/SM_BLDG_CHA_L10_A_Wall_01_N1.SM_BLDG_CHA_L10_A_Wall_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0231,APPROVED,FACADE_MODULE,SM_BLDG_CHA_L11_A_Wall_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L11_A/Mesh/SM_BLDG_CHA_L11_A_Wall_01_N1.SM_BLDG_CHA_L11_A_Wall_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0232,APPROVED,FACADE_MODULE,SM_BLDG_CHA_L11_A_Wall_02_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L11_A/Mesh/SM_BLDG_CHA_L11_A_Wall_02_N1.SM_BLDG_CHA_L11_A_Wall_02_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0233,APPROVED,FACADE_MODULE,SM_BLDG_CHA_L12_A_Wall_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L12_A/Mesh/SM_BLDG_CHA_L12_A_Wall_01_N1.SM_BLDG_CHA_L12_A_Wall_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0234,APPROVED,FACADE_MODULE,SM_BLDG_CHA_L13_A_Wall_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L13_A/Mesh/SM_BLDG_CHA_L13_A_Wall_01_N1.SM_BLDG_CHA_L13_A_Wall_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0235,APPROVED,FACADE_MODULE,SM_BLDG_CHA_L14_A_Wall_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L14_A/Mesh/SM_BLDG_CHA_L14_A_Wall_01_N1.SM_BLDG_CHA_L14_A_Wall_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0236,APPROVED,FACADE_MODULE,SM_BLDG_CHA_L15_A_Wall_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L15_A/Mesh/SM_BLDG_CHA_L15_A_Wall_01_N1.SM_BLDG_CHA_L15_A_Wall_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0237,APPROVED,FACADE_MODULE,SM_BLDG_CHA_L16_A_Wall_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L16_A/Mesh/SM_BLDG_CHA_L16_A_Wall_01_N1.SM_BLDG_CHA_L16_A_Wall_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0238,APPROVED,FACADE_MODULE,SM_BLDG_CHA_L17_A_Wall_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L17_A/Mesh/SM_BLDG_CHA_L17_A_Wall_01_N1.SM_BLDG_CHA_L17_A_Wall_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0239,APPROVED,FACADE_MODULE,SM_BLDG_CHA_L17_A_Wall_02_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L17_A/Mesh/SM_BLDG_CHA_L17_A_Wall_02_N1.SM_BLDG_CHA_L17_A_Wall_02_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0240,APPROVED,FACADE_MODULE,SM_BLDG_CHA_L18_A_Wall_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L18_A/Mesh/SM_BLDG_CHA_L18_A_Wall_01_N1.SM_BLDG_CHA_L18_A_Wall_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0241,APPROVED,FACADE_MODULE,SM_BLDG_CHA_L18_A_Wall_02_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L18_A/Mesh/SM_BLDG_CHA_L18_A_Wall_02_N1.SM_BLDG_CHA_L18_A_Wall_02_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0242,APPROVED,FACADE_MODULE,SM_BLDG_CHA_L19_A_Wall_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L19_A/Mesh/SM_BLDG_CHA_L19_A_Wall_01_N1.SM_BLDG_CHA_L19_A_Wall_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0243,APPROVED,FACADE_MODULE,SM_BLDG_CHA_L19_A_Wall_02_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L19_A/Mesh/SM_BLDG_CHA_L19_A_Wall_02_N1.SM_BLDG_CHA_L19_A_Wall_02_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0244,APPROVED,FACADE_MODULE,SM_BLDG_CHA_L01_A_Wall_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHa_L1_A/Mesh/SM_BLDG_CHA_L01_A_Wall_01_N1.SM_BLDG_CHA_L01_A_Wall_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0245,APPROVED,FACADE_MODULE,SM_BLDG_CHA_L20_A_Wall_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L20_A/Mesh/SM_BLDG_CHA_L20_A_Wall_01_N1.SM_BLDG_CHA_L20_A_Wall_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0246,APPROVED,FACADE_MODULE,SM_BLDG_CHA_L20_A_Wall_02_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L20_A/Mesh/SM_BLDG_CHA_L20_A_Wall_02_N1.SM_BLDG_CHA_L20_A_Wall_02_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0247,APPROVED,FACADE_MODULE,SM_BLDG_CHA_L21_A_Wall_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHa_L21_A/Mesh/SM_BLDG_CHA_L21_A_Wall_01_N1.SM_BLDG_CHA_L21_A_Wall_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0248,APPROVED,FACADE_MODULE,SM_BLDG_CHA_L02_A_Wall_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L2_A/Mesh/SM_BLDG_CHA_L02_A_Wall_01_N1.SM_BLDG_CHA_L02_A_Wall_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0249,APPROVED,FACADE_MODULE,SM_BLDG_CHA_L03_A_Wall_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L3_A/Mesh/SM_BLDG_CHA_L03_A_Wall_01_N1.SM_BLDG_CHA_L03_A_Wall_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0250,APPROVED,FACADE_MODULE,SM_BLDG_CHA_L04_A_Wall_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L4_A/Mesh/SM_BLDG_CHA_L04_A_Wall_01_N1.SM_BLDG_CHA_L04_A_Wall_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0251,APPROVED,FACADE_MODULE,SM_BLDG_CHA_L05_A_Wall_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L5_A/Mesh/SM_BLDG_CHA_L05_A_Wall_01_N1.SM_BLDG_CHA_L05_A_Wall_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0252,APPROVED,FACADE_MODULE,SM_BLDG_CHA_L06_A_Wall_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L6_A/Mesh/SM_BLDG_CHA_L06_A_Wall_01_N1.SM_BLDG_CHA_L06_A_Wall_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0253,APPROVED,FACADE_MODULE,SM_BLDG_CHA_L06_A_Wall_02_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L6_A/Mesh/SM_BLDG_CHA_L06_A_Wall_02_N1.SM_BLDG_CHA_L06_A_Wall_02_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0254,APPROVED,FACADE_MODULE,SM_BLDG_CHA_L07_A_Wall_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L7_A/Mesh/SM_BLDG_CHA_L07_A_Wall_01_N1.SM_BLDG_CHA_L07_A_Wall_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0255,APPROVED,FACADE_MODULE,SM_BLDG_CHA_L08_A_Wall_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L8_A/Mesh/SM_BLDG_CHA_L08_A_Wall_01_N1.SM_BLDG_CHA_L08_A_Wall_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0256,APPROVED,FACADE_MODULE,SM_BLDG_CHA_L09_A_Wall_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L9_A/Mesh/SM_BLDG_CHA_L09_A_Wall_01_N1.SM_BLDG_CHA_L09_A_Wall_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0257,APPROVED,FACADE_MODULE,SM_BLDG_CHB_L10_A_Wall_01_N1,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L10_A/Mesh/SM_BLDG_CHB_L10_A_Wall_01_N1.SM_BLDG_CHB_L10_A_Wall_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0258,APPROVED,FACADE_MODULE,SM_BLDG_CHB_L10_A_Wall_02_N1,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L10_A/Mesh/SM_BLDG_CHB_L10_A_Wall_02_N1.SM_BLDG_CHB_L10_A_Wall_02_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0259,APPROVED,FACADE_MODULE,SM_BLDG_CHB_L01_A_Wall_01_N1,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L1_A/Mesh/SM_BLDG_CHB_L01_A_Wall_01_N1.SM_BLDG_CHB_L01_A_Wall_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0260,RESERVE,FACADE_MODULE,SM_BLDG_CHB_L01_A_Wall_02_N1,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L1_A/Mesh/SM_BLDG_CHB_L01_A_Wall_02_N1.SM_BLDG_CHB_L01_A_Wall_02_N1,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
M0261,RESERVE,FACADE_MODULE,SM_BLDG_CHB_L01_A_Wall_03_N1,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L1_A/Mesh/SM_BLDG_CHB_L01_A_Wall_03_N1.SM_BLDG_CHB_L01_A_Wall_03_N1,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
M0262,RESERVE,FACADE_MODULE,SM_BLDG_CHB_L01_A_Wall_04_N1,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L1_A/Mesh/SM_BLDG_CHB_L01_A_Wall_04_N1.SM_BLDG_CHB_L01_A_Wall_04_N1,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
M0263,RESERVE,FACADE_MODULE,SM_BLDG_CHB_L01_A_Wall_05_N1,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L1_A/Mesh/SM_BLDG_CHB_L01_A_Wall_05_N1.SM_BLDG_CHB_L01_A_Wall_05_N1,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
M0264,RESERVE,FACADE_MODULE,SM_BLDG_CHB_L01_A_Wall_06_N1,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L1_A/Mesh/SM_BLDG_CHB_L01_A_Wall_06_N1.SM_BLDG_CHB_L01_A_Wall_06_N1,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
