review_id,kind,category,pack,review_state,asset_name,asset_class,object_path,source_score,source_score_reasons
M0165,MESH,door_window,CitySampleBuildings,PENDING,SM_BLDG_NYA_L1_A_Entrance_14_N1,StaticMesh,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L1_A/Mesh/SM_BLDG_NYA_L1_A_Entrance_14_N1.SM_BLDG_NYA_L1_A_Entrance_14_N1,32,keyword:entrance;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0166,MESH,door_window,CitySampleBuildings,PENDING,SM_BLDG_NYA_L1_A_Entrance_16_N1,StaticMesh,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L1_A/Mesh/SM_BLDG_NYA_L1_A_Entrance_16_N1.SM_BLDG_NYA_L1_A_Entrance_16_N1,32,keyword:entrance;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0167,MESH,door_window,CitySampleBuildings,PENDING,SM_BLDG_NYA_L1_B_Entrance_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L1_B/Mesh/SM_BLDG_NYA_L1_B_Entrance_01_N1.SM_BLDG_NYA_L1_B_Entrance_01_N1,32,keyword:entrance;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0168,MESH,door_window,CitySampleBuildings,PENDING,SM_BLDG_NYA_L1_B_Entrance_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L1_B/Mesh/SM_BLDG_NYA_L1_B_Entrance_02_N1.SM_BLDG_NYA_L1_B_Entrance_02_N1,32,keyword:entrance;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0169,MESH,door_window,CitySampleBuildings,PENDING,SM_BLDG_NYA_L1_B_Entrance_03_N1,StaticMesh,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L1_B/Mesh/SM_BLDG_NYA_L1_B_Entrance_03_N1.SM_BLDG_NYA_L1_B_Entrance_03_N1,32,keyword:entrance;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0170,MESH,roof,CitySampleBuildings,PENDING,Disc_37428A25,StaticMesh,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Disc_37428A25.Disc_37428A25,27,keyword:roof;static_mesh;preferred_city_pack;normal_path_depth
M0171,MESH,roof,CitySampleBuildings,PENDING,Rectangle_2EBA0992,StaticMesh,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Rectangle_2EBA0992.Rectangle_2EBA0992,27,keyword:roof;static_mesh;preferred_city_pack;normal_path_depth
M0172,MESH,roof,CitySampleBuildings,PENDING,Roof_CHB_Ref_01,StaticMesh,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_CHB_Ref_01.Roof_CHB_Ref_01,27,keyword:roof;static_mesh;preferred_city_pack;normal_path_depth
M0173,MESH,roof,CitySampleBuildings,PENDING,Roof_CHB_Ref_02,StaticMesh,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_CHB_Ref_02.Roof_CHB_Ref_02,27,keyword:roof;static_mesh;preferred_city_pack;normal_path_depth
M0174,MESH,roof,CitySampleBuildings,PENDING,Roof_HeroBlockThreeBldg_A01_01,StaticMesh,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroBlockThreeBldg_A01_01.Roof_HeroBlockThreeBldg_A01_01,27,keyword:roof;static_mesh;preferred_city_pack;normal_path_depth
M0175,MESH,roof,CitySampleBuildings,PENDING,Roof_HeroBlockThreeBldg_A01_02,StaticMesh,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroBlockThreeBldg_A01_02.Roof_HeroBlockThreeBldg_A01_02,27,keyword:roof;static_mesh;preferred_city_pack;normal_path_depth
M0176,MESH,roof,CitySampleBuildings,PENDING,Roof_HeroBlockThreeBldg_A01_03,StaticMesh,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroBlockThreeBldg_A01_03.Roof_HeroBlockThreeBldg_A01_03,27,keyword:roof;static_mesh;preferred_city_pack;normal_path_depth
M0177,MESH,roof,CitySampleBuildings,PENDING,Roof_HeroBlockThreeBldg_A01_04,StaticMesh,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroBlockThreeBldg_A01_04.Roof_HeroBlockThreeBldg_A01_04,27,keyword:roof;static_mesh;preferred_city_pack;normal_path_depth
M0178,MESH,roof,CitySampleBuildings,PENDING,Roof_HeroBlockThreeBldg_A01_05,StaticMesh,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroBlockThreeBldg_A01_05.Roof_HeroBlockThreeBldg_A01_05,27,keyword:roof;static_mesh;preferred_city_pack;normal_path_depth
M0179,MESH,roof,CitySampleBuildings,PENDING,Roof_HeroChase_A01_01,StaticMesh,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroChase_A01_01.Roof_HeroChase_A01_01,27,keyword:roof;static_mesh;preferred_city_pack;normal_path_depth
M0180,MESH,roof,CitySampleBuildings,PENDING,Roof_HeroChase_A01_02,StaticMesh,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroChase_A01_02.Roof_HeroChase_A01_02,27,keyword:roof;static_mesh;preferred_city_pack;normal_path_depth
M0181,MESH,roof,CitySampleBuildings,PENDING,Roof_HeroFWYClover_01_01,StaticMesh,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroFWYClover_01_01.Roof_HeroFWYClover_01_01,27,keyword:roof;static_mesh;preferred_city_pack;normal_path_depth
M0182,MESH,roof,CitySampleBuildings,PENDING,Roof_HeroFWYClover_02_01,StaticMesh,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroFWYClover_02_01.Roof_HeroFWYClover_02_01,27,keyword:roof;static_mesh;preferred_city_pack;normal_path_depth
M0183,MESH,roof,CitySampleBuildings,PENDING,Roof_HeroLowCHGModern_A01_01,StaticMesh,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroLowCHGModern_A01_01.Roof_HeroLowCHGModern_A01_01,27,keyword:roof;static_mesh;preferred_city_pack;normal_path_depth
M0184,MESH,roof,CitySampleBuildings,PENDING,Roof_HeroMid_NYG_Modern_A01_01,StaticMesh,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroMid_NYG_Modern_A01_01.Roof_HeroMid_NYG_Modern_A01_01,27,keyword:roof;static_mesh;preferred_city_pack;normal_path_depth
M0185,MESH,roof,CitySampleBuildings,PENDING,Roof_HeroMidNYGTriangleB01_01,StaticMesh,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroMidNYGTriangleB01_01.Roof_HeroMidNYGTriangleB01_01,27,keyword:roof;static_mesh;preferred_city_pack;normal_path_depth
M0186,MESH,roof,CitySampleBuildings,PENDING,Roof_HeroMidNYGTriangleB01_02,StaticMesh,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroMidNYGTriangleB01_02.Roof_HeroMidNYGTriangleB01_02,27,keyword:roof;static_mesh;preferred_city_pack;normal_path_depth
M0187,MESH,roof,CitySampleBuildings,PENDING,Roof_HeroMidNYGTriangleB01_03,StaticMesh,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroMidNYGTriangleB01_03.Roof_HeroMidNYGTriangleB01_03,27,keyword:roof;static_mesh;preferred_city_pack;normal_path_depth
M0188,MESH,roof,CitySampleBuildings,PENDING,Roof_HeroMidSFATriangle_A01_01,StaticMesh,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroMidSFATriangle_A01_01.Roof_HeroMidSFATriangle_A01_01,27,keyword:roof;static_mesh;preferred_city_pack;normal_path_depth
M0189,MESH,roof,CitySampleBuildings,PENDING,Roof_HeroMidSFATriangle_A01_02,StaticMesh,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroMidSFATriangle_A01_02.Roof_HeroMidSFATriangle_A01_02,27,keyword:roof;static_mesh;preferred_city_pack;normal_path_depth
M0190,MESH,roof,CitySampleBuildings,PENDING,Roof_HeroMidSFCTriangleB01_01,StaticMesh,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroMidSFCTriangleB01_01.Roof_HeroMidSFCTriangleB01_01,27,keyword:roof;static_mesh;preferred_city_pack;normal_path_depth
M0191,MESH,roof,CitySampleBuildings,PENDING,Roof_HeroMidSFCTriangleB01_02,StaticMesh,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroMidSFCTriangleB01_02.Roof_HeroMidSFCTriangleB01_02,27,keyword:roof;static_mesh;preferred_city_pack;normal_path_depth
M0192,MESH,roof,CitySampleBuildings,PENDING,Roof_HeroMidSFCTriangleB01_03,StaticMesh,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroMidSFCTriangleB01_03.Roof_HeroMidSFCTriangleB01_03,27,keyword:roof;static_mesh;preferred_city_pack;normal_path_depth
M0193,MESH,roof,CitySampleBuildings,PENDING,Roof_HeroMidSFCTriangleB01_04,StaticMesh,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroMidSFCTriangleB01_04.Roof_HeroMidSFCTriangleB01_04,27,keyword:roof;static_mesh;preferred_city_pack;normal_path_depth
M0194,MESH,structural,Scene_UnfinishedBuilding,PENDING,SM_Ind_Con_Beams_Ceiling_Concrete_Rough_01,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Con_Beams_Ceiling_Concrete_Rough_01/SM_Ind_Con_Beams_Ceiling_Concrete_Rough_01.SM_Ind_Con_Beams_Ceiling_Concrete_Rough_01,50,keyword:beam;keyword:ceiling;static_mesh;preferred_ruin_pack;mesh_naming;normal_path_depth
M0195,MESH,structural,Scene_UnfinishedBuilding,PENDING,SM_Ind_Con_Beams_Ceiling_Concrete_Rough_02,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Con_Beams_Ceiling_Concrete_Rough_02/SM_Ind_Con_Beams_Ceiling_Concrete_Rough_02.SM_Ind_Con_Beams_Ceiling_Concrete_Rough_02,50,keyword:beam;keyword:ceiling;static_mesh;preferred_ruin_pack;mesh_naming;normal_path_depth
M0196,MESH,structural,Scene_UnfinishedBuilding,PENDING,SM_Ind_Con_Beams_Ceiling_Concrete_Rough_03,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Con_Beams_Ceiling_Concrete_Rough_03/SM_Ind_Con_Beams_Ceiling_Concrete_Rough_03.SM_Ind_Con_Beams_Ceiling_Concrete_Rough_03,50,keyword:beam;keyword:ceiling;static_mesh;preferred_ruin_pack;mesh_naming;normal_path_depth
M0197,MESH,structural,Scene_UnfinishedBuilding,PENDING,SM_Ind_Con_Beams_Ceiling_Concrete_Worn_01,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Con_Beams_Ceiling_Concrete_Worn_01/SM_Ind_Con_Beams_Ceiling_Concrete_Worn_01.SM_Ind_Con_Beams_Ceiling_Concrete_Worn_01,50,keyword:beam;keyword:ceiling;static_mesh;preferred_ruin_pack;mesh_naming;normal_path_depth
M0198,MESH,structural,Scene_UnfinishedBuilding,PENDING,SM_Ind_Con_Beams_Ceiling_Concrete_Worn_02,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Con_Beams_Ceiling_Concrete_Worn_02/SM_Ind_Con_Beams_Ceiling_Concrete_Worn_02.SM_Ind_Con_Beams_Ceiling_Concrete_Worn_02,50,keyword:beam;keyword:ceiling;static_mesh;preferred_ruin_pack;mesh_naming;normal_path_depth
M0199,MESH,structural,Scene_UnfinishedBuilding,PENDING,SM_Ind_Con_Beams_Ceiling_Concrete_Worn_03,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Con_Beams_Ceiling_Concrete_Worn_03/SM_Ind_Con_Beams_Ceiling_Concrete_Worn_03.SM_Ind_Con_Beams_Ceiling_Concrete_Worn_03,50,keyword:beam;keyword:ceiling;static_mesh;preferred_ruin_pack;mesh_naming;normal_path_depth
M0200,MESH,structural,Scene_UnfinishedBuilding,PENDING,SM_Ind_Unf_FloorPlane_01,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Custom/Ind_Unf__FloorPlane_01/SM_Ind_Unf_FloorPlane_01.SM_Ind_Unf_FloorPlane_01,42,keyword:floor;static_mesh;preferred_ruin_pack;mesh_naming;normal_path_depth
M0201,MESH,structural,Scene_UnfinishedBuilding,PENDING,SM_Ind_Unf_FloorPlane_02,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Custom/Ind_Unf__FloorPlane_02/SM_Ind_Unf_FloorPlane_02.SM_Ind_Unf_FloorPlane_02,42,keyword:floor;static_mesh;preferred_ruin_pack;mesh_naming;normal_path_depth
M0202,MESH,structural,Scene_UnfinishedBuilding,PENDING,SM_Ind_Unf_Pillar_01,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Custom/Ind_Unf__Pillar_01/SM_Ind_Unf_Pillar_01.SM_Ind_Unf_Pillar_01,42,keyword:pillar;static_mesh;preferred_ruin_pack;mesh_naming;normal_path_depth
M0203,MESH,structural,Scene_UnfinishedBuilding,PENDING,SM_Ind_Unf_Ceiling_01,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Custom/Ind_Unf_Ceiling_01/SM_Ind_Unf_Ceiling_01.SM_Ind_Unf_Ceiling_01,42,keyword:ceiling;static_mesh;preferred_ruin_pack;mesh_naming;normal_path_depth
M0204,MESH,structural,Scene_UnfinishedBuilding,PENDING,SM_Ind_Con_Pillar_Concrete_Round_01,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Con_Pillar_Concrete_Round_01/SM_Ind_Con_Pillar_Concrete_Round_01.SM_Ind_Con_Pillar_Concrete_Round_01,42,keyword:pillar;static_mesh;preferred_ruin_pack;mesh_naming;normal_path_depth
M0205,MESH,structural,Scene_UnfinishedBuilding,PENDING,SM_Ind_Con_Pillar_Round_Concrete_01,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Con_Pillar_Round_Concrete_01/SM_Ind_Con_Pillar_Round_Concrete_01.SM_Ind_Con_Pillar_Round_Concrete_01,42,keyword:pillar;static_mesh;preferred_ruin_pack;mesh_naming;normal_path_depth
M0206,MESH,structural,Scene_UnfinishedBuilding,PENDING,SM_Ind_Con_Pillar_Round_Concrete_02,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Con_Pillar_Round_Concrete_02/SM_Ind_Con_Pillar_Round_Concrete_02.SM_Ind_Con_Pillar_Round_Concrete_02,42,keyword:pillar;static_mesh;preferred_ruin_pack;mesh_naming;normal_path_depth
M0207,MESH,structural,Scene_UnfinishedBuilding,PENDING,SM_Ind_Con_Pillar_Square_Concrete_Stained_01,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Con_Pillar_Square_Concrete_Stained_01/SM_Ind_Con_Pillar_Square_Concrete_Stained_01.SM_Ind_Con_Pillar_Square_Concrete_Stained_01,42,keyword:pillar;static_mesh;preferred_ruin_pack;mesh_naming;normal_path_depth
M0208,MESH,structural,Scene_UnfinishedBuilding,PENDING,SM_Ind_War_Light_Ceiling_Metal_Hanging_02,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_War_Light_Ceiling_Metal_Hanging_02/SM_Ind_War_Light_Ceiling_Metal_Hanging_02.SM_Ind_War_Light_Ceiling_Metal_Hanging_02,42,keyword:ceiling;static_mesh;preferred_ruin_pack;mesh_naming;normal_path_depth
M0209,MESH,structural,CitySampleBuildings,PENDING,SM_BLDG_CHA_L10_A_Column_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L10_A/Mesh/SM_BLDG_CHA_L10_A_Column_01_N1.SM_BLDG_CHA_L10_A_Column_01_N1,32,keyword:column;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0210,MESH,structural,CitySampleBuildings,PENDING,SM_BLDG_CHA_L11_A_Column_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L11_A/Mesh/SM_BLDG_CHA_L11_A_Column_01_N1.SM_BLDG_CHA_L11_A_Column_01_N1,32,keyword:column;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0211,MESH,structural,CitySampleBuildings,PENDING,SM_BLDG_CHA_L12_A_Column_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L12_A/Mesh/SM_BLDG_CHA_L12_A_Column_01_N1.SM_BLDG_CHA_L12_A_Column_01_N1,32,keyword:column;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0212,MESH,structural,CitySampleBuildings,PENDING,SM_BLDG_CHA_L13_A_Column_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L13_A/Mesh/SM_BLDG_CHA_L13_A_Column_01_N1.SM_BLDG_CHA_L13_A_Column_01_N1,32,keyword:column;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0213,MESH,structural,CitySampleBuildings,PENDING,SM_BLDG_CHA_L14_A_Column_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L14_A/Mesh/SM_BLDG_CHA_L14_A_Column_01_N1.SM_BLDG_CHA_L14_A_Column_01_N1,32,keyword:column;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0214,MESH,structural,CitySampleBuildings,PENDING,SM_BLDG_CHA_L15_A_Column_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L15_A/Mesh/SM_BLDG_CHA_L15_A_Column_01_N1.SM_BLDG_CHA_L15_A_Column_01_N1,32,keyword:column;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0215,MESH,structural,CitySampleBuildings,PENDING,SM_BLDG_CHA_L16_A_Column_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L16_A/Mesh/SM_BLDG_CHA_L16_A_Column_01_N1.SM_BLDG_CHA_L16_A_Column_01_N1,32,keyword:column;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0216,MESH,structural,CitySampleBuildings,PENDING,SM_BLDG_CHA_L17_A_Column_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L17_A/Mesh/SM_BLDG_CHA_L17_A_Column_01_N1.SM_BLDG_CHA_L17_A_Column_01_N1,32,keyword:column;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0217,MESH,structural,CitySampleBuildings,PENDING,SM_BLDG_CHA_L18_A_Column_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L18_A/Mesh/SM_BLDG_CHA_L18_A_Column_01_N1.SM_BLDG_CHA_L18_A_Column_01_N1,32,keyword:column;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0218,MESH,structural,CitySampleBuildings,PENDING,SM_BLDG_CHA_L18_A_Column_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L18_A/Mesh/SM_BLDG_CHA_L18_A_Column_02_N1.SM_BLDG_CHA_L18_A_Column_02_N1,32,keyword:column;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0219,MESH,structural,CitySampleBuildings,PENDING,SM_BLDG_CHA_L01_A_Column_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHa_L1_A/Mesh/SM_BLDG_CHA_L01_A_Column_01_N1.SM_BLDG_CHA_L01_A_Column_01_N1,32,keyword:column;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0220,MESH,structural,CitySampleBuildings,PENDING,SM_BLDG_CHA_L20_A_Column_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L20_A/Mesh/SM_BLDG_CHA_L20_A_Column_01_N1.SM_BLDG_CHA_L20_A_Column_01_N1,32,keyword:column;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0221,MESH,structural,CitySampleBuildings,PENDING,SM_BLDG_CHA_L20_A_Column_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L20_A/Mesh/SM_BLDG_CHA_L20_A_Column_02_N1.SM_BLDG_CHA_L20_A_Column_02_N1,32,keyword:column;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0222,MESH,structural,CitySampleBuildings,PENDING,SM_BLDG_CHA_L20_A_Column_03_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L20_A/Mesh/SM_BLDG_CHA_L20_A_Column_03_N1.SM_BLDG_CHA_L20_A_Column_03_N1,32,keyword:column;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0223,MESH,structural,CitySampleBuildings,PENDING,SM_BLDG_CHA_L21_A_Column_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHa_L21_A/Mesh/SM_BLDG_CHA_L21_A_Column_01_N1.SM_BLDG_CHA_L21_A_Column_01_N1,32,keyword:column;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0224,MESH,structural,CitySampleBuildings,PENDING,SM_BLDG_CHA_L02_A_Column_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L2_A/Mesh/SM_BLDG_CHA_L02_A_Column_01_N1.SM_BLDG_CHA_L02_A_Column_01_N1,32,keyword:column;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0225,MESH,structural,CitySampleBuildings,PENDING,SM_BLDG_CHA_L02_A_Column_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L2_A/Mesh/SM_BLDG_CHA_L02_A_Column_02_N1.SM_BLDG_CHA_L02_A_Column_02_N1,32,keyword:column;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0226,MESH,structural,CitySampleBuildings,PENDING,SM_BLDG_CHA_L03_A_Column_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L3_A/Mesh/SM_BLDG_CHA_L03_A_Column_01_N1.SM_BLDG_CHA_L03_A_Column_01_N1,32,keyword:column;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0227,MESH,structural,CitySampleBuildings,PENDING,SM_BLDG_CHA_L03_A_Column_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L3_A/Mesh/SM_BLDG_CHA_L03_A_Column_02_N1.SM_BLDG_CHA_L03_A_Column_02_N1,32,keyword:column;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0228,MESH,structural,CitySampleBuildings,PENDING,SM_BLDG_CHA_L04_A_Column_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L4_A/Mesh/SM_BLDG_CHA_L04_A_Column_01_N1.SM_BLDG_CHA_L04_A_Column_01_N1,32,keyword:column;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0229,MESH,structural,CitySampleBuildings,PENDING,SM_BLDG_CHA_L05_A_Column_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L5_A/Mesh/SM_BLDG_CHA_L05_A_Column_01_N1.SM_BLDG_CHA_L05_A_Column_01_N1,32,keyword:column;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0230,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHA_L10_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L10_A/Mesh/SM_BLDG_CHA_L10_A_Wall_01_N1.SM_BLDG_CHA_L10_A_Wall_01_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0231,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHA_L11_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L11_A/Mesh/SM_BLDG_CHA_L11_A_Wall_01_N1.SM_BLDG_CHA_L11_A_Wall_01_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0232,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHA_L11_A_Wall_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L11_A/Mesh/SM_BLDG_CHA_L11_A_Wall_02_N1.SM_BLDG_CHA_L11_A_Wall_02_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0233,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHA_L12_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L12_A/Mesh/SM_BLDG_CHA_L12_A_Wall_01_N1.SM_BLDG_CHA_L12_A_Wall_01_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0234,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHA_L13_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L13_A/Mesh/SM_BLDG_CHA_L13_A_Wall_01_N1.SM_BLDG_CHA_L13_A_Wall_01_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0235,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHA_L14_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L14_A/Mesh/SM_BLDG_CHA_L14_A_Wall_01_N1.SM_BLDG_CHA_L14_A_Wall_01_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0236,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHA_L15_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L15_A/Mesh/SM_BLDG_CHA_L15_A_Wall_01_N1.SM_BLDG_CHA_L15_A_Wall_01_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0237,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHA_L16_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L16_A/Mesh/SM_BLDG_CHA_L16_A_Wall_01_N1.SM_BLDG_CHA_L16_A_Wall_01_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
